ID,Field,RA,DEC,X,Y,ELONGATION,ELLIPTICITY,THETA,A,B,FLUX_RADIUS_50,FLUX_RADIUS_90,u_auto,e_u_auto,SEX_FLAGS_u,J0378_auto,e_J0378_auto,SEX_FLAGS_J0378,J0395_auto,e_J0395_auto,SEX_FLAGS_J0395,J0410_auto,e_J0410_auto,SEX_FLAGS_J0410,J0430_auto,e_J0430_auto,SEX_FLAGS_J0430,g_auto,e_g_auto,SEX_FLAGS_g,J0515_auto,e_J0515_auto,SEX_FLAGS_J0515,r_auto,e_r_auto,SEX_FLAGS_r,J0660_auto,e_J0660_auto,SEX_FLAGS_J0660,i_auto,e_i_auto,SEX_FLAGS_i,J0861_auto,e_J0861_auto,SEX_FLAGS_J0861,z_auto,e_z_auto,SEX_FLAGS_z,zml,odds
"iDR4_3_MC0127_0118283","MC0127",72.3326312772008,-73.11507022431985,3067.1611,7743.184,1.2017019,0.16784686,43.774624,1.2307624E-4,1.0240959E-4,1.2986591,3.0069747,23.74163,1.8170341,0,99.0,99.0,0,99.0,99.0,0,21.399137,0.5128779,0,99.0,99.0,0,22.051218,0.32919705,0,22.360212,0.9582091,0,21.126184,0.15393865,0,21.026697,0.16584523,0,21.112492,0.2361402,0,21.134123,0.53170955,0,21.155003,0.4723544,0,0.052083332,0.11084876
"iDR4_3_MC0127_0118318","MC0127",72.32498230984267,-73.11476437844193,3081.6577,7745.4956,1.0540096,0.051241994,-7.6501,1.5730031E-4,1.4928715E-4,1.2738014,3.0435715,99.0,99.0,0,21.302217,0.3835008,0,20.718393,0.3680837,0,20.953644,0.40035588,0,20.952145,0.37716013,0,20.850235,0.13097341,0,20.381462,0.18827833,0,19.928684,0.0620324,0,19.78778,0.06448433,0,19.665668,0.07493191,0,19.846926,0.19394286,0,19.447142,0.11701273,0,0.7226667,0.10499313
"iDR4_3_MC0127_0118456","MC0127",72.3446552750785,-73.11460109786101,3044.2395,7745.7637,1.8857543,0.4697082,-69.47858,2.930865E-4,1.5411407E-4,1.8933231,3.4689503,21.42132,0.20149736,0,20.921776,0.21437927,0,20.503706,0.23829144,0,20.151247,0.15514131,0,19.982971,0.12606403,0,20.169174,0.057393186,0,19.906862,0.09839529,0,19.908182,0.0488096,0,19.985193,0.061128616,0,19.914845,0.07389705,0,20.829926,0.3711877,0,20.278715,0.19513842,0,0.053666666,0.6981174
"iDR4_3_MC0127_0118660","MC0127",72.33787726889183,-73.1123789972691,3056.8108,7760.583,1.4323878,0.30186504,48.86777,1.5907167E-4,1.11193054E-4,1.6604266,3.234525,99.0,99.0,0,99.0,99.0,0,23.152834,3.480059,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,23.88191,4.670723,0,20.86793,0.14583996,0,20.396114,0.112384334,0,19.947624,0.09834206,0,19.700909,0.17269927,0,19.714785,0.152154,0,0.4395,0.40807205
"iDR4_3_MC0127_0118759","MC0127",72.34475300179757,-73.11146704972674,3043.6104,7766.2695,1.1378973,0.12118608,88.27228,1.6828103E-4,1.4793103E-4,1.5015326,3.9499457,21.571793,0.3151443,0,20.891678,0.2838094,0,19.889002,0.1883987,0,20.373713,0.25511852,0,20.343472,0.23474438,0,20.146036,0.075137064,0,19.983885,0.14125049,0,19.91208,0.065661475,0,19.905163,0.07683122,0,19.998257,0.10929701,0,19.724047,0.1870515,0,20.105734,0.23085187,0,0.7403333,0.08304058
"iDR4_3_MC0127_0118820","MC0127",72.34871891323998,-73.11097981940526,3036.0012,7769.2954,1.0771706,0.07164198,1.3717703,1.1019029E-4,1.02295526E-4,1.4236237,4.2081723,24.95859,6.5090146,0,21.49698,0.4541612,0,21.754278,0.94158924,0,22.745163,2.0627348,0,21.039753,0.4108545,0,21.097507,0.16253899,0,21.018303,0.3311914,0,20.804173,0.13499664,0,20.95078,0.18109767,0,21.107082,0.27616563,0,22.267147,1.7721997,0,99.0,99.0,0,0.8254167,0.14698069
"iDR4_3_MC0127_0118866","MC0127",72.33519489765104,-73.11073783458502,3061.6797,7771.4326,1.0665042,0.062357247,50.634304,1.9357377E-4,1.8156163E-4,1.3441869,3.4148748,23.18231,1.3237138,0,21.284016,0.39252505,0,20.836119,0.4279674,0,20.572,0.29556546,0,20.877743,0.3676511,0,19.89217,0.05820158,0,19.553469,0.09365835,0,19.01934,0.029419417,0,18.923746,0.03183606,0,18.645918,0.031540044,0,18.651512,0.06854115,0,18.494234,0.05143655,0,0.7825,0.106449895
"iDR4_3_MC0127_0118910","MC0127",72.33065655021451,-73.11115603330731,3070.367,7768.8804,1.0586514,0.05540204,42.53016,2.1314182E-4,2.0132362E-4,1.3937061,3.708151,20.647556,0.15031953,0,20.482922,0.2160166,0,21.02713,0.57736707,0,19.808033,0.16836789,0,19.403034,0.110588856,0,18.988905,0.030024365,0,18.7303,0.051671434,0,18.270155,0.017483527,0,18.202303,0.019343594,0,17.992584,0.019930936,0,17.825058,0.036814433,0,17.887783,0.033464808,0,0.110583335,0.19578291
"iDR4_3_MC0127_0119094","MC0127",72.34218808475133,-73.10920592662274,3048.1675,7781.1724,1.3138955,0.23890448,-44.11446,1.1388389E-4,8.669488E-5,1.198001,2.2675838,22.388811,0.49371698,0,23.834929,3.1183908,0,21.18973,0.4543392,0,22.66765,1.5468138,0,22.343166,1.0755292,0,21.913073,0.2753882,0,21.479439,0.40849563,0,21.567892,0.21839175,0,21.835127,0.3279539,0,21.435173,0.300799,0,21.638453,0.79990023,0,26.85356,85.00358,0,0.37325,0.07938222
"iDR4_3_MC0127_0119214","MC0127",72.32539666344387,-73.10845423979589,3079.9907,7786.775,1.0625056,0.058828533,77.197525,1.8569839E-4,1.748725E-4,1.3432391,3.2701833,21.547747,0.3025055,0,20.886454,0.2762979,0,21.181644,0.58797663,0,21.777027,0.8968864,0,20.335518,0.22807555,0,19.72698,0.050889574,0,19.464544,0.08779244,0,19.00491,0.029212805,0,18.992815,0.033952124,0,18.705269,0.033453945,0,18.66744,0.069927715,0,18.662594,0.060231626,0,0.024833333,0.24400806
