ID,Field,RA,DEC,X,Y,ELONGATION,ELLIPTICITY,THETA,A,B,FLUX_RADIUS_50,FLUX_RADIUS_90,u_auto,e_u_auto,SEX_FLAGS_u,J0378_auto,e_J0378_auto,SEX_FLAGS_J0378,J0395_auto,e_J0395_auto,SEX_FLAGS_J0395,J0410_auto,e_J0410_auto,SEX_FLAGS_J0410,J0430_auto,e_J0430_auto,SEX_FLAGS_J0430,g_auto,e_g_auto,SEX_FLAGS_g,J0515_auto,e_J0515_auto,SEX_FLAGS_J0515,r_auto,e_r_auto,SEX_FLAGS_r,J0660_auto,e_J0660_auto,SEX_FLAGS_J0660,i_auto,e_i_auto,SEX_FLAGS_i,J0861_auto,e_J0861_auto,SEX_FLAGS_J0861,z_auto,e_z_auto,SEX_FLAGS_z,zml,odds
iDR4_3_SPLUS-s31s31_0031825,SPLUS-s31s31,53.00203037325602,-39.576842145905545,3890.52392578125,9168.5126953125,1.0051367282867432,0.005110442638397217,-49.17168426513672,7.652314525330439e-05,7.612909394083545e-05,1.1257368326187134,1.896972894668579,24.171916961669922,3.4574320316314697,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.208383560180664,1.4054746627807617,0,23.53008270263672,1.76120126247406,0,23.798316955566406,4.763718605041504,0,23.07884979248047,0.43874645233154297,0,99.0,99.0,0,22.73076629638672,0.46356719732284546,0,99.0,99.0,0,21.90713119506836,0.7339435815811157,0,0.42116665840148926,0.09267982840538025
iDR4_3_SPLUS-s31s31_0032133,SPLUS-s31s31,53.01832333748728,-39.57880527401749,3808.36865234375,9155.36328125,1.1372538805007935,0.12068885564804077,-20.89409065246582,0.0002735973394010216,0.0002406219282420352,4.889747142791748,9.978632926940918,21.885547637939453,3.0424766540527344,0,21.451738357543945,3.209109306335449,0,99.0,99.0,0,21.856199264526367,7.550142288208008,0,19.303974151611328,0.7012762427330017,0,99.0,99.0,0,21.665231704711914,4.873266220092773,0,20.391490936279297,0.26632240414619446,0,20.36513900756836,0.8308143019676208,0,19.514955520629883,0.17358416318893433,0,99.0,99.0,0,18.851638793945312,0.32026493549346924,0,0.49549999833106995,0.3996659815311432
iDR4_3_SPLUS-s31s31_0032529,SPLUS-s31s31,53.012762702749974,-39.58277487144732,3836.51953125,9129.4814453125,1.0064191818237305,0.006378233432769775,45.24400329589844,7.656840898562223e-05,7.608342275489122e-05,1.9390980005264282,3.0073723793029785,99.0,99.0,0,22.716814041137695,3.04872465133667,0,21.54075813293457,1.6225929260253906,0,20.837242126464844,0.8728567361831665,0,20.697975158691406,0.7485639452934265,0,23.689210891723633,4.3860182762146,0,99.0,99.0,0,22.386615753173828,0.495812326669693,0,99.0,99.0,0,21.90700340270996,0.4617892801761627,0,20.69906997680664,0.551032304763794,0,20.411476135253906,0.398390531539917,0,0.79708331823349,0.16304735839366913
iDR4_3_SPLUS-s31s31_0032588,SPLUS-s31s31,53.05161587641785,-39.58427661451117,3640.549072265625,9118.8896484375,1.0681134462356567,0.0637698769569397,-44.35414505004883,0.000345077074598521,0.00032305766944773495,1.9184986352920532,4.176338195800781,18.613494873046875,0.08112287521362305,0,18.287872314453125,0.09470150619745255,0,18.305837631225586,0.1497241109609604,0,17.58732795715332,0.08110860735177994,0,17.424671173095703,0.06817618012428284,0,17.000513076782227,0.018365556374192238,0,16.798439025878906,0.03190593793988228,0,16.35432243347168,0.006370057817548513,0,16.284902572631836,0.012452931143343449,0,16.131723403930664,0.006444829516112804,0,16.081161499023438,0.015889283269643784,0,16.03775978088379,0.01409144513309002,0,0.034833334386348724,0.4795626997947693
iDR4_3_SPLUS-s31s31_0032834,SPLUS-s31s31,53.06816258876048,-39.578906530843675,3556.921630859375,9153.6923828125,1.1021053791046143,0.09264570474624634,-21.953636169433594,0.0001409943652106449,0.00012795125076081604,1.6406114101409912,3.4431614875793457,23.12562370300293,3.7920234203338623,0,20.941431045532227,0.7936429381370544,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,23.761137008666992,6.187643527984619,0,24.42926788330078,24.284162521362305,0,22.11893653869629,0.5074347257614136,0,23.908992767333984,8.46061897277832,0,21.720691680908203,0.5140034556388855,0,99.0,99.0,0,21.352149963378906,1.2482082843780518,0,0.7704166769981384,0.1432640701532364
iDR4_3_SPLUS-s31s31_0032848,SPLUS-s31s31,53.01440914467812,-39.577302567717666,3828.079833984375,9165.2734375,1.8359720706939697,0.45532941818237305,-70.9957275390625,0.00034618578501977026,0.0001882981596281752,5.662942886352539,9.274744033813477,99.0,99.0,3,99.0,99.0,3,99.0,99.0,3,20.237695693969727,1.790949821472168,3,19.331201553344727,0.755636990070343,3,99.0,99.0,3,99.0,99.0,3,20.158720016479492,0.22591659426689148,3,99.0,99.0,3,19.937637329101562,0.268413245677948,3,20.663808822631836,1.893417239189148,3,20.703960418701172,1.8525291681289673,3,0.8288333415985107,0.10049597918987274
iDR4_3_SPLUS-s31s31_0032918,SPLUS-s31s31,53.043467342998845,-39.582330074542334,3681.605224609375,9131.7978515625,1.2549114227294922,0.20313102006912231,-66.53174591064453,0.00016672041965648532,0.00013279043196234852,1.5667964220046997,3.025277614593506,99.0,99.0,0,99.0,99.0,0,21.510025024414062,1.6033222675323486,0,99.0,99.0,0,21.081388473510742,1.075864553451538,0,99.0,99.0,0,23.37449073791504,6.993388652801514,0,21.708513259887695,0.26909637451171875,0,99.0,99.0,0,21.739070892333984,0.4005715847015381,0,20.520910263061523,0.4718795120716095,0,24.338708877563477,14.925376892089844,0,0.7379999756813049,0.1152508482336998
iDR4_3_SPLUS-s31s31_0032930,SPLUS-s31s31,53.042564737713825,-39.57706658772893,3686.01953125,9166.271484375,1.0789647102355957,0.07318568229675293,4.816306114196777,0.0001115259001380764,0.00010335590923205018,1.349186897277832,2.7287814617156982,99.0,99.0,0,21.822668075561523,1.707388162612915,0,99.0,99.0,0,22.513744354248047,5.1842546463012695,0,20.55303192138672,0.8302499055862427,0,22.2005558013916,1.4133214950561523,0,99.0,99.0,0,21.971111297607422,0.4248713552951813,0,22.484418869018555,2.181492805480957,0,24.190067291259766,4.780068397521973,0,99.0,99.0,0,99.0,99.0,0,0.8394166827201843,0.11731663346290588
iDR4_3_SPLUS-s31s31_0032934,SPLUS-s31s31,53.01644979785254,-39.57832407843791,3817.80908203125,9158.5478515625,2.9611334800720215,0.6622915267944336,42.62751007080078,0.0004631378105841577,0.00015631636779289693,6.644449234008789,10.598454475402832,21.025259017944336,1.6358351707458496,3,99.0,99.0,3,99.0,99.0,3,99.0,99.0,3,99.0,99.0,3,99.0,99.0,3,99.0,99.0,3,20.185028076171875,0.24173076450824738,3,19.15618896484375,0.29958951473236084,3,19.52062225341797,0.19105511903762817,3,19.796945571899414,0.8902743458747864,3,18.634891510009766,0.2877616584300995,3,0.7493333220481873,0.14680282771587372
iDR4_3_SPLUS-s31s31_0032965,SPLUS-s31s31,53.03427161022991,-39.57680787122484,3727.8544921875,9168.130859375,1.1932750940322876,0.161970317363739,-42.74121856689453,0.00012358831008896232,0.00010357133578509092,1.424950122833252,2.9237046241760254,21.10202980041504,0.5803764462471008,0,99.0,99.0,0,21.50621795654297,2.05129075050354,0,21.65236473083496,2.4210236072540283,0,99.0,99.0,0,99.0,99.0,0,22.46579933166504,3.909515857696533,0,22.732755661010742,0.8800411820411682,0,20.814956665039062,0.4863112270832062,0,21.649648666381836,0.47615519165992737,0,22.03920555114746,2.4636404514312744,0,20.211904525756836,0.43301916122436523,0,0.6203333139419556,0.14426489174365997
