ID,Field,RA,DEC,X,Y,ELONGATION,ELLIPTICITY,THETA,A,B,FLUX_RADIUS_50,FLUX_RADIUS_90,u_auto,e_u_auto,SEX_FLAGS_u,J0378_auto,e_J0378_auto,SEX_FLAGS_J0378,J0395_auto,e_J0395_auto,SEX_FLAGS_J0395,J0410_auto,e_J0410_auto,SEX_FLAGS_J0410,J0430_auto,e_J0430_auto,SEX_FLAGS_J0430,g_auto,e_g_auto,SEX_FLAGS_g,J0515_auto,e_J0515_auto,SEX_FLAGS_J0515,r_auto,e_r_auto,SEX_FLAGS_r,J0660_auto,e_J0660_auto,SEX_FLAGS_J0660,i_auto,e_i_auto,SEX_FLAGS_i,J0861_auto,e_J0861_auto,SEX_FLAGS_J0861,z_auto,e_z_auto,SEX_FLAGS_z,zml,odds,_RAJ2000,_DEJ2000,Groups,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation
iDR4_3_STRIPE82-0019_0006972,STRIPE82-0019,13.045959337518221,-1.1291996409296488,3602.264404296875,2691.04541015625,1.2342652082443237,0.18980133533477783,-18.703872680664062,7.191695040091872E-4,5.826817941851914E-4,5.606033802032471,14.030095100402832,18.64247703552246,0.08411043137311935,2,18.918643951416016,0.18223616480827332,2,19.525707244873047,0.5118592977523804,2,19.005496978759766,0.2660757899284363,2,18.189760208129883,0.11736541986465454,2,18.090351104736328,0.03267287090420723,2,18.0293025970459,0.09219752252101898,2,17.587974548339844,0.025420639663934708,2,17.523046493530273,0.02910885401070118,2,17.388545989990234,0.030852876603603363,2,17.324085235595703,0.0686827003955841,2,17.36469841003418,0.05863558501005173,2,0.09683333337306976,0.8882330656051636,13.0462083,-1.1287222,20,3,00 52 11.09,-01 07 43.4,0.104819,,19.9696,18.953,Simbad,1.9383521191606705
iDR4_3_STRIPE82-0019_0007276,STRIPE82-0019,13.042536915025705,-1.110078155589959,3624.655029296875,2816.21484375,1.2160245180130005,0.17764812707901,76.74639892578125,2.9992355848662555E-4,2.4664311786182225E-4,1.9268349409103394,3.68353271484375,21.08555793762207,0.3705892562866211,0,22.188697814941406,1.7273287773132324,0,21.28599739074707,1.2087347507476807,0,20.552038192749023,0.5184172987937927,0,20.666362762451172,0.537293553352356,0,19.958946228027344,0.08546555042266846,0,19.616497039794922,0.1867588758468628,0,19.671886444091797,0.08083947747945786,0,19.67806625366211,0.09861891716718674,0,19.701019287109375,0.12112365663051605,0,19.43927574157715,0.22558127343654633,0,19.314517974853516,0.16545690596103668,0,0.03841666504740715,0.7164264917373657,13.0429583,-1.1094444,20,2,00 52 10.31,-01 06 34.0,0.0,,19.9459,20.2035,Simbad,2.7396563829533984
iDR4_3_STRIPE82-0019_0007943,STRIPE82-0019,13.04012530709853,-1.1190818644300704,3640.44140625,2757.279052734375,3.2656733989715576,0.6937844753265381,-67.956787109375,0.0019935322925448418,6.104257772676647E-4,9.751115798950195,22.618925094604492,18.126529693603516,0.09044750034809113,0,18.307918548583984,0.1790553778409958,0,18.369098663330078,0.30458369851112366,0,17.484176635742188,0.11315806955099106,0,17.148954391479492,0.07767549902200699,0,16.669635772705078,0.015377093106508255,0,16.448110580444336,0.03727739304304123,0,15.948200225830078,0.00984248798340559,0,15.940123558044434,0.011861750856041908,0,15.655324935913086,0.010920089669525623,0,15.482878684997559,0.021898329257965088,0,15.323539733886719,0.015553630888462067,0,0.04216666519641876,0.9829578399658203,13.0404167,-1.1191389,20,1,00 52 09.70,-01 07 08.9,0.041238,,19.5171,18.6617,Simbad,1.0687240748966398
iDR4_3_STRIPE82-0019_0007419,STRIPE82-0019,13.05096167478699,-1.111257751186797,3569.51904296875,2808.48779296875,2.4614248275756836,0.5937312245368958,11.9219970703125,0.00102265365421772,4.1543960105627775E-4,5.1622538566589355,12.127236366271973,18.6789493560791,0.08259342610836029,0,18.58877182006836,0.12780512869358063,0,18.49425506591797,0.18837286531925201,0,18.02989387512207,0.10347004234790802,0,17.853595733642578,0.08233102411031723,0,17.57776641845703,0.019871925935149193,0,17.337879180908203,0.046971630305051804,0,16.944538116455078,0.013782897032797337,0,16.908143997192383,0.016171595081686974,0,16.60784912109375,0.014627433381974697,0,16.573060989379883,0.03309055417776108,0,16.450307846069336,0.0242835134267807,0,0.05258333310484886,0.9889781475067139,13.051125,-1.11125,20,4,00 52 12.27,-01 06 40.5,0.0413,,19.6992,19.3486,Simbad,0.5885220833994796
