ID,Field,RA,DEC,u_aper_6,e_u_aper_6,J0378_aper_6,e_J0378_aper_6,J0395_aper_6,e_J0395_aper_6,J0410_aper_6,e_J0410_aper_6,J0430_aper_6,e_J0430_aper_6,g_aper_6,e_g_aper_6,J0515_aper_6,e_J0515_aper_6,r_aper_6,e_r_aper_6,J0660_aper_6,e_J0660_aper_6,i_aper_6,e_i_aper_6,J0861_aper_6,e_J0861_aper_6,z_aper_6,e_z_aper_6
iDR4_3_SPLUS-s20s35_0020867,SPLUS-s20s35,334.59633275230266,-25.592610141367338,99.0,99.0,21.861961364746094,0.6887567043304443,21.71645736694336,1.0421991348266602,99.0,99.0,21.222070693969727,0.5248091220855713,21.741127014160156,0.2708461582660675,21.348356246948242,0.4724695086479187,21.52768325805664,0.241349458694458,21.662761688232422,0.32450881600379944,21.66356658935547,0.4030981957912445,21.957204818725586,1.2617793083190918,21.081636428833008,0.45782801508903503
iDR4_3_SPLUS-s20s35_0015483,SPLUS-s20s35,334.53330469057494,-25.766586755664708,22.496007919311523,0.7763167023658752,20.971630096435547,0.34560027718544006,21.21652603149414,0.761261522769928,22.139768600463867,1.4944219589233398,21.168394088745117,0.5789278149604797,20.890111923217773,0.12486353516578674,20.485668182373047,0.2552444040775299,20.07693099975586,0.06589378416538239,20.10325050354004,0.09339688718318939,19.74431610107422,0.07182896137237549,19.997905731201172,0.24250930547714233,19.6667537689209,0.12662942707538605
iDR4_3_SPLUS-s20s35_0015593,SPLUS-s20s35,334.50739559065875,-25.76197111858838,23.185588836669922,1.2869850397109985,22.23725700378418,0.9723795056343079,21.651395797729492,0.974787175655365,22.564870834350586,1.9194583892822266,24.073619842529297,7.162988185882568,22.56418800354004,0.5737705826759338,21.929943084716797,0.8058637976646423,21.816486358642578,0.3179044723510742,21.215030670166016,0.21858543157577515,21.3082275390625,0.2986108362674713,20.997617721557617,0.5298567414283752,20.84916114807129,0.3752007782459259
iDR4_3_SPLUS-s20s35_0015691,SPLUS-s20s35,334.5010163413379,-25.759232079201364,25.45639991760254,10.382408142089844,99.0,99.0,23.712879180908203,6.439311504364014,22.03223991394043,1.1606321334838867,23.938005447387695,6.314499378204346,22.1949462890625,0.4065668284893036,99.0,99.0,20.26620101928711,0.07814429700374603,19.938865661621094,0.06992615759372711,19.075260162353516,0.03988577425479889,18.826248168945312,0.07366679608821869,18.592479705810547,0.04819781705737114
iDR4_3_SPLUS-s20s35_0015698,SPLUS-s20s35,334.5422213337961,-25.75821709007574,24.2844295501709,3.523555040359497,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,23.228261947631836,1.0432792901992798,22.16259002685547,0.9908031821250916,21.058578491210938,0.15814480185508728,21.114030838012695,0.1985841989517212,20.48907470703125,0.1403629034757614,20.237398147583008,0.26347237825393677,20.177562713623047,0.20188389718532562
iDR4_3_SPLUS-s20s35_0015705,SPLUS-s20s35,334.53268176556264,-25.758004976192275,99.0,99.0,21.801244735717773,0.7761826515197754,21.886940002441406,1.4448344707489014,99.0,99.0,99.0,99.0,22.98027229309082,0.839565634727478,99.0,99.0,22.304691314697266,0.4957279562950134,21.93846893310547,0.5109809041023254,22.172237396240234,0.6567823886871338,20.400182723999023,0.37325096130371094,25.425870895385742,25.255430221557617
iDR4_3_SPLUS-s20s35_0015707,SPLUS-s20s35,334.51178816343224,-25.75798622566146,22.818771362304688,0.918497622013092,23.121442794799805,2.180826187133789,24.018863677978516,8.589733123779297,22.930681228637695,2.674041271209717,21.440752029418945,0.637269914150238,22.441368103027344,0.5109252333641052,23.122533798217773,2.4070045948028564,21.357959747314453,0.20870882272720337,21.440027236938477,0.26838380098342896,21.106544494628906,0.24723504483699799,19.885597229003906,0.19158266484737396,20.358739852905273,0.23888370394706726
iDR4_3_SPLUS-s20s35_0015762,SPLUS-s20s35,334.4927856075158,-25.7556559751009,23.138174057006836,1.208966851234436,99.0,99.0,99.0,99.0,21.963592529296875,1.093066930770874,24.616931915283203,11.742918968200684,22.801511764526367,0.7022890448570251,23.711833953857422,4.09154748916626,24.201740264892578,2.810983657836914,22.148338317871094,0.5103936195373535,21.319976806640625,0.29967743158340454,21.650333404541016,0.9593609571456909,21.82744789123535,0.918296754360199
iDR4_3_SPLUS-s20s35_0015815,SPLUS-s20s35,334.53536855721933,-25.75419956407971,28.365018844604492,151.2370147705078,22.733592987060547,1.5290799140930176,21.1297607421875,0.6051762700080872,21.305585861206055,0.6036236882209778,20.984182357788086,0.418294757604599,22.037567138671875,0.3518376648426056,21.15479278564453,0.39594200253486633,21.134601593017578,0.1699211448431015,21.38248062133789,0.25552427768707275,21.05535125732422,0.23566323518753052,20.481842041015625,0.32973992824554443,21.33832359313965,0.5863749980926514
iDR4_3_SPLUS-s20s35_0015832,SPLUS-s20s35,334.515590537127,-25.75310930681122,21.89678955078125,0.3964332044124603,99.0,99.0,22.366098403930664,1.8920928239822388,22.40105628967285,1.6427483558654785,21.55049705505371,0.7103438973426819,21.712787628173828,0.2630271911621094,21.695018768310547,0.6507556438446045,21.663990020751953,0.2753813862800598,21.196443557739258,0.21547380089759827,21.24685287475586,0.28188374638557434,20.82706642150879,0.45378994941711426,21.134313583374023,0.48610013723373413
