ID,Field,RA,DEC,u_aper_6,e_u_aper_6,J0378_aper_6,e_J0378_aper_6,J0395_aper_6,e_J0395_aper_6,J0410_aper_6,e_J0410_aper_6,J0430_aper_6,e_J0430_aper_6,g_aper_6,e_g_aper_6,J0515_aper_6,e_J0515_aper_6,r_aper_6,e_r_aper_6,J0660_aper_6,e_J0660_aper_6,i_aper_6,e_i_aper_6,J0861_aper_6,e_J0861_aper_6,z_aper_6,e_z_aper_6
iDR4_3_SPLUS-s24s21_0010299,SPLUS-s24s21,30.91476129697356,-31.25510362796699,22.230640411376953,0.6308642625808716,24.68854522705078,10.217071533203125,99.0,99.0,99.0,99.0,99.0,99.0,21.545507431030273,0.2180517315864563,24.918319702148438,14.329273223876953,20.381364822387695,0.0876922532916069,20.43623161315918,0.10846380144357681,19.966537475585938,0.08920732140541077,19.962905883789062,0.22062310576438904,19.76081657409668,0.14015455543994904
iDR4_3_SPLUS-s24s21_0010320,SPLUS-s24s21,30.91909706047271,-31.25267773551593,99.0,99.0,23.392822265625,3.0905208587646484,22.290918350219727,1.841360330581665,21.796682357788086,1.0662541389465332,99.0,99.0,23.225475311279297,1.0105040073394775,99.0,99.0,21.745973587036133,0.30167442560195923,22.127962112426758,0.5055705904960632,99.0,99.0,20.44084930419922,0.3424326777458191,23.650733947753906,4.998734474182129
iDR4_3_SPLUS-s24s21_0010323,SPLUS-s24s21,30.928052773748124,-31.25363049672095,99.0,99.0,22.043563842773438,0.8940473198890686,24.729745864868164,17.444393157958984,22.909067153930664,2.94697904586792,23.416885375976562,4.358958721160889,21.82244300842285,0.27679958939552307,21.125198364257812,0.434034138917923,20.273828506469727,0.07961465418338776,19.940277099609375,0.07003764063119888,18.91071128845215,0.03472037613391876,18.399154663085938,0.05383545160293579,18.254730224609375,0.03598640486598015
iDR4_3_SPLUS-s24s21_0010655,SPLUS-s24s21,30.90452102220735,-31.240901809418176,25.639575958251953,14.396564483642578,21.70901870727539,0.653122067451477,99.0,99.0,22.066587448120117,1.3657997846603394,22.22989845275879,1.4732667207717896,21.45939826965332,0.20051032304763794,20.6020565032959,0.2710748016834259,20.283878326416016,0.08041243255138397,19.913681030273438,0.0682498887181282,18.862791061401367,0.033480674028396606,18.35677719116211,0.05198989808559418,18.24684715270996,0.035791780799627304
iDR4_3_SPLUS-s24s21_0010673,SPLUS-s24s21,30.920140682681122,-31.239934268767357,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,23.00090789794922,0.8215520977973938,22.244522094726562,1.2172024250030518,22.362382888793945,0.5294143557548523,22.293577194213867,0.5888132452964783,22.02713966369629,0.5833091139793396,99.0,99.0,21.4921875,0.6845362186431885
iDR4_3_SPLUS-s24s21_0010714,SPLUS-s24s21,30.916363122170488,-31.238596411508237,23.661964416503906,2.3237929344177246,21.88299560546875,0.7704060077667236,99.0,99.0,21.63382339477539,0.9152427911758423,99.0,99.0,22.86747932434082,0.7262218594551086,99.0,99.0,23.167367935180664,1.1115708351135254,99.0,99.0,21.871971130371094,0.505185604095459,21.79156494140625,1.1811511516571045,22.40192222595215,1.5792481899261475
iDR4_3_SPLUS-s24s21_0010723,SPLUS-s24s21,30.89871153502427,-31.24291968430092,21.807830810546875,0.4204978346824646,21.664443969726562,0.6273948550224304,21.203725814819336,0.6828238368034363,21.907758712768555,1.189459204673767,20.644649505615234,0.34400609135627747,19.246706008911133,0.02926643379032612,19.06747055053711,0.0693386122584343,17.94063377380371,0.011556528508663177,17.576478958129883,0.010451734997332096,16.776094436645508,0.006467883475124836,16.345653533935547,0.01000201515853405,16.246862411499023,0.006864052265882492
iDR4_3_SPLUS-s24s21_0010802,SPLUS-s24s21,30.89042706116985,-31.23520417368354,26.287914276123047,26.00818634033203,21.880496978759766,0.7684302926063538,21.971355438232422,1.3746367692947388,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,22.778905868530273,0.7768270969390869,21.891815185546875,0.406926691532135,21.53889274597168,0.3727099299430847,20.32345962524414,0.30701008439064026,21.453983306884766,0.6612961888313293
iDR4_3_SPLUS-s24s21_0010819,SPLUS-s24s21,30.920625136883714,-31.24680528528614,16.532562255859375,0.0061988914385437965,16.178302764892578,0.007523740641772747,16.202425003051758,0.010850204154849052,15.633251190185547,0.007086541503667831,15.592110633850098,0.0065619563683867455,15.279125213623047,0.0023823175579309464,15.127696990966797,0.004427006933838129,14.824552536010742,0.0018081329762935638,14.794864654541016,0.002096195239573717,14.663261413574219,0.001823454862460494,14.628597259521484,0.003247858490794897,14.61812973022461,0.002312036231160164
iDR4_3_SPLUS-s24s21_0010960,SPLUS-s24s21,30.863427004285573,-31.228954128349596,99.0,99.0,23.699264526367188,4.041687965393066,99.0,99.0,21.294933319091797,0.6785405874252319,22.228988647460938,1.4836622476577759,22.305891036987305,0.43851208686828613,22.013164520263672,0.9928721189498901,23.18793487548828,1.134494423866272,22.682456970214844,0.8452550768852234,21.610132217407227,0.3998428285121918,99.0,99.0,21.49532699584961,0.6894529461860657
