ID,Field,RA,DEC,u_aper_6,e_u_aper_6,J0378_aper_6,e_J0378_aper_6,J0395_aper_6,e_J0395_aper_6,J0410_aper_6,e_J0410_aper_6,J0430_aper_6,e_J0430_aper_6,g_aper_6,e_g_aper_6,J0515_aper_6,e_J0515_aper_6,r_aper_6,e_r_aper_6,J0660_aper_6,e_J0660_aper_6,i_aper_6,e_i_aper_6,J0861_aper_6,e_J0861_aper_6,z_aper_6,e_z_aper_6
iDR4_3_SPLUS-s27s30_0012928,SPLUS-s27s30,47.53116254051295,-35.12637002030301,21.967655181884766,0.6318225860595703,23.52564239501953,6.376458644866943,21.904024124145508,2.0743398666381836,99.0,99.0,20.830772399902344,0.6648245453834534,22.42323875427246,0.7030653953552246,21.465354919433594,0.8640618324279785,20.810081481933594,0.1577586680650711,20.18657112121582,0.10961835086345673,19.455368041992188,0.06681349873542786,18.973838806152344,0.12731246650218964,18.77983283996582,0.06670375913381577
iDR4_3_SPLUS-s27s30_0013051,SPLUS-s27s30,47.550480638345924,-35.121026148987156,22.41786766052246,0.940673291683197,99.0,99.0,23.11650848388672,6.318915843963623,22.09847068786621,2.15437388420105,23.107105255126953,5.273311614990234,99.0,99.0,23.225173950195312,4.367563724517822,22.20604705810547,0.5576493740081787,25.28471565246582,11.358196258544922,21.213546752929688,0.3218081295490265,22.430362701416016,2.9462730884552,21.618059158325195,0.8812881708145142
iDR4_3_SPLUS-s27s30_0013095,SPLUS-s27s30,47.52849091288235,-35.11918416670108,99.0,99.0,20.552001953125,0.4064081013202667,21.229957580566406,1.114868402481079,99.0,99.0,99.0,99.0,21.58087921142578,0.3245601952075958,99.0,99.0,21.264169692993164,0.2360607236623764,21.89822769165039,0.502536416053772,21.758899688720703,0.5290917754173279,20.457035064697266,0.48048102855682373,21.432096481323242,0.7366436123847961
iDR4_3_SPLUS-s27s30_0013101,SPLUS-s27s30,47.554651480633396,-35.11895720715131,22.568830490112305,1.096052646636963,99.0,99.0,21.664194107055664,1.6635231971740723,99.0,99.0,99.0,99.0,23.357330322265625,1.6595932245254517,22.65093421936035,2.5864858627319336,21.66338348388672,0.34011346101760864,22.129291534423828,0.6268646717071533,21.157028198242188,0.3057517409324646,21.53845977783203,1.3000354766845703,21.228294372558594,0.6158363819122314
iDR4_3_SPLUS-s27s30_0013133,SPLUS-s27s30,47.5223672276352,-35.11809669125599,22.877918243408203,1.4704523086547852,22.016803741455078,1.5959875583648682,20.955602645874023,0.8708877563476562,21.02608299255371,0.8108283281326294,99.0,99.0,21.862451553344727,0.4200440049171448,22.1334285736084,1.602177619934082,21.12224006652832,0.20782208442687988,21.026840209960938,0.22869914770126343,21.456073760986328,0.40072372555732727,21.430438995361328,1.1790217161178589,21.011320114135742,0.5012491941452026
iDR4_3_SPLUS-s27s30_0013169,SPLUS-s27s30,47.52575524211218,-35.11701328648087,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,22.25502586364746,2.4338274002075195,21.980260848999023,0.46731775999069214,99.0,99.0,21.75242805480957,0.3674219846725464,21.541603088378906,0.3648222088813782,20.77783966064453,0.21645957231521606,21.501251220703125,1.2624565362930298,20.555837631225586,0.33130913972854614
iDR4_3_SPLUS-s27s30_0013177,SPLUS-s27s30,47.51689611886038,-35.117537924763674,22.49590301513672,1.0277676582336426,21.356407165527344,0.8523703217506409,99.0,99.0,22.301876068115234,2.5993566513061523,21.57384490966797,1.2856634855270386,21.108619689941406,0.2143622785806656,20.914798736572266,0.5235283970832825,20.163238525390625,0.08916459232568741,19.637733459472656,0.06797318160533905,19.087718963623047,0.048879336565732956,18.553829193115234,0.08815450966358185,18.528026580810547,0.05368853732943535
iDR4_3_SPLUS-s27s30_0013191,SPLUS-s27s30,47.53627165857682,-35.12091590948183,20.905540466308594,0.24210259318351746,20.204959869384766,0.30342140793800354,20.00035285949707,0.3651958703994751,19.9104061126709,0.2913278043270111,19.651416778564453,0.227422297000885,19.376644134521484,0.049426961690187454,19.142107009887695,0.10994928330183029,18.665388107299805,0.026849718764424324,18.584224700927734,0.029996240511536598,18.260108947753906,0.025036348029971123,18.127174377441406,0.06181572377681732,18.045562744140625,0.035612884908914566
iDR4_3_SPLUS-s27s30_0013269,SPLUS-s27s30,47.55714228715063,-35.11363515412981,99.0,99.0,24.260086059570312,12.448213577270508,20.930768966674805,0.8566579222679138,99.0,99.0,99.0,99.0,23.6415958404541,2.174865484237671,99.0,99.0,21.812591552734375,0.39373910427093506,21.68782615661621,0.42217332124710083,21.823986053466797,0.5664421916007996,20.275165557861328,0.4106132984161377,21.600202560424805,0.8678761720657349
iDR4_3_SPLUS-s27s30_0013271,SPLUS-s27s30,47.53512401210269,-35.11342597788831,23.344127655029297,2.227825880050659,99.0,99.0,20.247512817382812,0.4565902054309845,99.0,99.0,21.53714370727539,1.2527682781219482,99.0,99.0,99.0,99.0,21.15580177307129,0.21466732025146484,20.95458984375,0.2155589461326599,19.931217193603516,0.1016879677772522,19.459938049316406,0.19600388407707214,19.4116268157959,0.11766121536493301
iDR4_3_SPLUS-s27s30_0013290,SPLUS-s27s30,47.55956594247307,-35.11358616828343,99.0,99.0,99.0,99.0,99.0,99.0,20.822546005249023,0.6744793653488159,23.595094680786133,8.310173034667969,21.125829696655273,0.22241924703121185,20.800962448120117,0.47917118668556213,19.825895309448242,0.06800682842731476,19.757434844970703,0.07656634598970413,19.592288970947266,0.07623852044343948,19.338565826416016,0.1772659868001938,19.279199600219727,0.10521583259105682
iDR4_3_SPLUS-s27s30_0013311,SPLUS-s27s30,47.507589547500565,-35.11217748673512,22.10338592529297,0.8110837936401367,20.89756965637207,0.6709596514701843,20.937240600585938,0.8552919030189514,22.515777587890625,3.15321946144104,99.0,99.0,99.0,99.0,22.105907440185547,1.5670783519744873,20.80205726623535,0.1555132418870926,20.554779052734375,0.15007223188877106,20.125038146972656,0.12019830197095871,19.64284896850586,0.23100776970386505,19.71283721923828,0.15382705628871918
iDR4_3_SPLUS-s27s30_0013322,SPLUS-s27s30,47.51513169775313,-35.11177063113309,23.676258087158203,2.9992926120758057,21.049510955810547,0.6453115344047546,99.0,99.0,20.978586196899414,0.7763640284538269,22.521778106689453,3.082628011703491,22.018138885498047,0.4877697229385376,99.0,99.0,21.311086654663086,0.24613815546035767,21.55730438232422,0.3677663803100586,21.865924835205078,0.5841248631477356,19.750186920166016,0.2530021667480469,22.124032974243164,1.3979244232177734
iDR4_3_SPLUS-s27s30_0013366,SPLUS-s27s30,47.515093121619906,-35.110479631263146,99.0,99.0,21.507680892944336,0.9857231974601746,99.0,99.0,23.649690628051758,9.044851303100586,22.246089935302734,2.395742654800415,22.405275344848633,0.6895906925201416,99.0,99.0,23.807655334472656,2.419795274734497,23.198009490966797,1.660247802734375,21.91408920288086,0.6081632375717163,99.0,99.0,20.99130630493164,0.49296876788139343
iDR4_3_SPLUS-s27s30_0013400,SPLUS-s27s30,47.53956577973386,-35.108837896485596,99.0,99.0,22.13406753540039,1.735221028327942,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,21.161996841430664,0.6591662168502808,21.922504425048828,0.4277127981185913,99.0,99.0,22.477432250976562,1.0213327407836914,21.31899642944336,1.060702919960022,23.47501564025879,4.844797134399414
iDR4_3_SPLUS-s27s30_0013430,SPLUS-s27s30,47.505637320547365,-35.10821469016608,21.664093017578125,0.4775584936141968,21.791772842407227,1.26619291305542,23.094839096069336,6.195660591125488,20.84916877746582,0.6824108362197876,20.231449127197266,0.3754090964794159,20.855676651000977,0.1703646034002304,20.709428787231445,0.4362739026546478,20.38652992248535,0.1080847829580307,20.710880279541016,0.1777215152978897,20.419795989990234,0.1570456176996231,21.55443572998047,1.3191686868667603,20.376249313354492,0.2812880575656891
iDR4_3_SPLUS-s27s30_0013440,SPLUS-s27s30,47.55341820706768,-35.10751116008482,22.816295623779297,1.3620768785476685,99.0,99.0,99.0,99.0,21.32122230529785,1.0637236833572388,21.55901336669922,1.2865792512893677,22.765296936035156,0.9649879932403564,22.765342712402344,2.8744330406188965,99.0,99.0,22.062917709350586,0.5925787687301636,99.0,99.0,20.974262237548828,0.7759196758270264,99.0,99.0
iDR4_3_SPLUS-s27s30_0013456,SPLUS-s27s30,47.55581215074414,-35.10723321650794,21.648550033569336,0.4728785753250122,21.163742065429688,0.7155106663703918,20.41813087463379,0.5315330624580383,22.99794578552246,4.965402603149414,22.217025756835938,2.3367557525634766,21.534870147705078,0.3157593905925751,20.940425872802734,0.5418521761894226,20.82489776611328,0.16094732284545898,20.798782348632812,0.18830791115760803,20.755992889404297,0.21315482258796692,20.760173797607422,0.640045702457428,22.01017189025879,1.2641105651855469
iDR4_3_SPLUS-s27s30_0013500,SPLUS-s27s30,47.55771408581149,-35.10573709513223,22.9586124420166,1.575010895729065,21.69852066040039,1.1869078874588013,99.0,99.0,26.60403060913086,136.98074340820312,22.26793670654297,2.449509620666504,21.857948303222656,0.4222020208835602,21.424644470214844,0.840061366558075,22.121620178222656,0.52166348695755,23.05994987487793,1.4814411401748657,99.0,99.0,21.239990234375,0.9931135177612305,21.313613891601562,0.6647970080375671
iDR4_3_SPLUS-s27s30_0013523,SPLUS-s27s30,47.552411904250015,-35.10455634847301,99.0,99.0,21.57700538635254,1.0334854125976562,20.88023567199707,0.8054929375648499,20.796552658081055,0.6495168805122375,23.063549041748047,5.066600799560547,23.623138427734375,2.1256513595581055,99.0,99.0,23.52249526977539,1.8709251880645752,24.703819274902344,6.6491899490356445,21.846694946289062,0.5770782232284546,99.0,99.0,22.0387020111084,1.298977017402649
iDR4_3_SPLUS-s27s30_0013585,SPLUS-s27s30,47.5470846915865,-35.10187344850766,24.87042808532715,9.048059463500977,99.0,99.0,99.0,99.0,22.340694427490234,2.703660726547241,99.0,99.0,99.0,99.0,99.0,99.0,22.299781799316406,0.61048424243927,21.56467628479004,0.37538865208625793,20.914485931396484,0.245590940117836,20.236331939697266,0.3978644907474518,21.330665588378906,0.6771098971366882
iDR4_3_SPLUS-s27s30_0013591,SPLUS-s27s30,47.50374499643346,-35.1031184088504,20.110736846923828,0.12050659209489822,19.630123138427734,0.18557752668857574,19.324317932128906,0.19964127242565155,19.281818389892578,0.16736650466918945,19.387481689453125,0.17944274842739105,18.917221069335938,0.034423619508743286,18.877134323120117,0.08762005716562271,18.543989181518555,0.024156201630830765,18.534658432006836,0.028398295864462852,18.38603973388672,0.027362829074263573,18.38946533203125,0.07695812731981277,18.327369689941406,0.045099738985300064
iDR4_3_SPLUS-s27s30_0013620,SPLUS-s27s30,47.55573154324327,-35.100371855822345,99.0,99.0,99.0,99.0,21.126420974731445,1.0061495304107666,20.825105667114258,0.6680089235305786,24.257545471191406,15.1548490524292,23.42172622680664,1.7617594003677368,22.38463020324707,2.0148022174835205,21.71567726135254,0.35646507143974304,21.130186080932617,0.25414973497390747,21.732349395751953,0.5187076330184937,21.900386810302734,1.8277262449264526,22.34201431274414,1.714259386062622
iDR4_3_SPLUS-s27s30_0013625,SPLUS-s27s30,47.52180761065784,-35.10042064204486,21.552654266357422,0.4372636675834656,21.3911075592041,0.888781726360321,21.01874351501465,0.9074575901031494,22.140104293823242,2.2434210777282715,20.534908294677734,0.500166654586792,21.36869239807129,0.26914238929748535,22.343063354492188,1.9396066665649414,20.359312057495117,0.10548405349254608,20.17083740234375,0.1072508916258812,20.10150909423828,0.11800704896450043,19.68004608154297,0.23939193785190582,20.114355087280273,0.22221453487873077
iDR4_3_SPLUS-s27s30_0013629,SPLUS-s27s30,47.55641624343931,-35.10133893994662,23.197797775268555,1.953478455543518,21.428321838378906,0.9074543714523315,19.972440719604492,0.3539712131023407,21.325458526611328,1.0573946237564087,22.00174331665039,1.9215397834777832,20.573572158813477,0.1344165802001953,20.044219970703125,0.24062690138816833,20.237699508666992,0.0956873968243599,20.37037467956543,0.1292393058538437,20.534515380859375,0.17509783804416656,19.652923583984375,0.2341451793909073,20.06873321533203,0.21352934837341309
iDR4_3_SPLUS-s27s30_0013644,SPLUS-s27s30,47.53915479109836,-35.10017947115438,99.0,99.0,24.15874481201172,11.144375801086426,21.05531883239746,0.9392449259757996,21.643260955810547,1.408793330192566,22.51420783996582,3.065072536468506,21.8631591796875,0.42326170206069946,20.723390579223633,0.4377313554286957,20.66392707824707,0.1386684775352478,20.319307327270508,0.12241354584693909,20.001625061035156,0.10814768821001053,19.294456481933594,0.1694498211145401,19.91917610168457,0.1858319789171219
iDR4_3_SPLUS-s27s30_0013658,SPLUS-s27s30,47.55621162722414,-35.098922018305466,22.38119125366211,0.9524056315422058,21.12600326538086,0.7230479717254639,99.0,99.0,22.125030517578125,2.2389369010925293,99.0,99.0,22.362979888916016,0.6813576817512512,99.0,99.0,23.32621192932129,1.5713717937469482,99.0,99.0,99.0,99.0,20.18091583251953,0.37643691897392273,99.0,99.0
iDR4_3_SPLUS-s27s30_0013664,SPLUS-s27s30,47.54505591902511,-35.104637473083486,19.11922264099121,0.05326320230960846,18.938926696777344,0.10218687355518341,18.639507293701172,0.11022258549928665,17.954423904418945,0.05556413531303406,17.894012451171875,0.05155283585190773,17.302122116088867,0.011881714686751366,17.185823440551758,0.02441100776195526,16.60633087158203,0.0070679085329174995,16.511945724487305,0.00788297038525343,16.373809814453125,0.0067704785615205765,16.29227066040039,0.015192347578704357,16.293731689453125,0.009130266495049
iDR4_3_SPLUS-s27s30_0013720,SPLUS-s27s30,47.53564549212002,-35.0970243115947,25.919103622436523,24.5858097076416,99.0,99.0,21.861066818237305,2.053438425064087,99.0,99.0,21.644086837768555,1.3798671960830688,21.763704299926758,0.3897385597229004,21.588632583618164,0.982357919216156,22.060516357421875,0.49169275164604187,21.897079467773438,0.508233368396759,21.455921173095703,0.40159904956817627,22.108837127685547,2.199866533279419,21.092058181762695,0.5419800877571106
