ID,Field,RA,DEC,u_aper_6,e_u_aper_6,J0378_aper_6,e_J0378_aper_6,J0395_aper_6,e_J0395_aper_6,J0410_aper_6,e_J0410_aper_6,J0430_aper_6,e_J0430_aper_6,g_aper_6,e_g_aper_6,J0515_aper_6,e_J0515_aper_6,r_aper_6,e_r_aper_6,J0660_aper_6,e_J0660_aper_6,i_aper_6,e_i_aper_6,J0861_aper_6,e_J0861_aper_6,z_aper_6,e_z_aper_6
iDR4_3_SPLUS-s30s35_0044549,SPLUS-s30s35,57.78797789467456,-38.12985945046532,22.44028091430664,1.0228323936462402,21.003393173217773,0.4525967240333557,20.793785095214844,0.6910040974617004,22.500301361083984,3.0493311882019043,21.479663848876953,1.1495999097824097,19.631893157958984,0.08058173209428787,19.611482620239258,0.16276752948760986,18.33101463317871,0.02163749933242798,18.018247604370117,0.018872277811169624,17.523700714111328,0.013878033496439457,17.24946403503418,0.021092044189572334,17.20815086364746,0.016821302473545074
iDR4_3_SPLUS-s30s35_0044593,SPLUS-s30s35,57.78663820636438,-38.13066127662808,21.337629318237305,0.3735305666923523,99.0,99.0,21.71601676940918,1.4654088020324707,99.0,99.0,21.56023597717285,1.230731725692749,20.661949157714844,0.20357827842235565,20.39542579650879,0.3284550607204437,20.10660171508789,0.10144747793674469,19.856304168701172,0.09052257239818573,19.42098617553711,0.07087332755327225,19.181962966918945,0.11260820180177689,19.320756912231445,0.10931317508220673
iDR4_3_SPLUS-s30s35_0044967,SPLUS-s30s35,57.784926621683354,-38.12488436602431,21.752445220947266,0.5396718978881836,20.631345748901367,0.37083542346954346,19.905691146850586,0.2546360194683075,20.53380012512207,0.5004908442497253,20.27561378479004,0.38014790415763855,21.240285873413086,0.34664466977119446,20.572216033935547,0.387429803609848,99.0,99.0,21.32253074645996,0.34433311223983765,21.939374923706055,0.7091848254203796,20.163410186767578,0.2746301293373108,21.117353439331055,0.567168116569519
iDR4_3_SPLUS-s29s35_0003467,SPLUS-s29s35,57.78656673191199,-38.130599848418285,22.96047592163086,0.8635627031326294,21.895706176757812,0.6251243352890015,24.341327667236328,10.232815742492676,21.317655563354492,0.592409610748291,21.60809326171875,0.75145423412323,20.927480697631836,0.12009835988283157,20.979351043701172,0.33271223306655884,20.10554313659668,0.057282231748104095,19.915809631347656,0.05818917974829674,19.497920989990234,0.04767236486077309,19.390424728393555,0.09565494954586029,19.180482864379883,0.06554900854825974
iDR4_3_SPLUS-s29s35_0003582,SPLUS-s29s35,57.787990655575705,-38.12980805696768,99.0,99.0,21.968631744384766,0.6674396395683289,22.182207107543945,1.4127001762390137,21.738840103149414,0.8772382736206055,20.63511085510254,0.311076283454895,19.693330764770508,0.04192110896110535,19.680437088012695,0.10442573577165604,18.373640060424805,0.014455361291766167,18.108903884887695,0.014126420021057129,17.57656478881836,0.010178696364164352,17.323566436767578,0.01707717776298523,17.25164222717285,0.012819034978747368
iDR4_3_SPLUS-s29s35_0003619,SPLUS-s29s35,57.78504783089627,-38.12492629688911,99.0,99.0,23.297672271728516,2.2523152828216553,21.952747344970703,1.1371698379516602,99.0,99.0,99.0,99.0,22.658599853515625,0.5719262361526489,25.219924926757812,16.14403533935547,22.44536018371582,0.46552252769470215,22.240463256835938,0.4647930860519409,22.42618179321289,0.6586253046989441,22.752355575561523,2.0420401096343994,21.649620056152344,0.6189839243888855
iDR4_3_SPLUS-s30s35_0032485,SPLUS-s30s35,57.718383189767856,-38.13526201879202,99.0,99.0,99.0,99.0,99.0,99.0,22.107023239135742,2.1404807567596436,22.58608055114746,3.1681015491485596,22.51056480407715,1.1111254692077637,99.0,99.0,21.55996322631836,0.38277387619018555,99.0,99.0,99.0,99.0,20.696937561035156,0.4517292082309723,20.82440948486328,0.43576669692993164
iDR4_3_SPLUS-s30s35_0039581,SPLUS-s30s35,57.715948289969454,-38.12013855559769,23.372737884521484,398.26593017578125,23.39157485961914,617.007080078125,21.07841682434082,126.45726776123047,20.682987213134766,448.14691162109375,21.53542709350586,203.38864135742188,99.0,99.0,21.082664489746094,117.30998992919922,21.886157989501953,70.65052795410156,99.0,99.0,22.41545295715332,209.31832885742188,21.258928298950195,387.05059814453125,21.13043975830078,636.7406005859375
iDR4_3_SPLUS-s30s35_0044253,SPLUS-s30s35,57.71681825371165,-38.12803538327182,23.888662338256836,3.857862949371338,99.0,99.0,21.08858871459961,0.7640919089317322,21.70346450805664,1.4815870523452759,21.079832077026367,0.8011526465415955,22.55638313293457,1.1654034852981567,99.0,99.0,21.555654525756836,0.38346701860427856,24.446605682373047,6.104608535766602,21.61328887939453,0.5289419293403625,21.183330535888672,0.7090178728103638,22.011377334594727,1.30042564868927
iDR4_3_SPLUS-s30s35_0044656,SPLUS-s30s35,57.71880181047671,-38.12044605974959,21.64451026916504,44.89689254760742,20.1452693939209,24.773204803466797,21.310382843017578,114.82752227783203,19.81350326538086,29.245817184448242,20.369667053222656,42.83797073364258,23.618879318237305,395.4945373535156,20.472049713134766,45.095577239990234,99.0,99.0,21.9970703125,102.03856658935547,99.0,99.0,21.322052001953125,169.25584411621094,20.924070358276367,71.38213348388672
