ID,Field,RA,DEC,u_aper_6,e_u_aper_6,J0378_aper_6,e_J0378_aper_6,J0395_aper_6,e_J0395_aper_6,J0410_aper_6,e_J0410_aper_6,J0430_aper_6,e_J0430_aper_6,g_aper_6,e_g_aper_6,J0515_aper_6,e_J0515_aper_6,r_aper_6,e_r_aper_6,J0660_aper_6,e_J0660_aper_6,i_aper_6,e_i_aper_6,J0861_aper_6,e_J0861_aper_6,z_aper_6,e_z_aper_6
iDR4_3_SPLUS-s25s14_0021116,SPLUS-s25s14,20.325303317100577,-32.12959432407072,99.0,99.0,99.0,99.0,99.0,99.0,23.003501892089844,2.3135085105895996,99.0,99.0,99.0,99.0,22.24835205078125,0.8857828974723816,23.458972930908203,1.3007051944732666,99.0,99.0,99.0,99.0,99.0,99.0,23.683202743530273,5.353469371795654
iDR4_3_SPLUS-s25s14_0021141,SPLUS-s25s14,20.327449010540448,-32.12851506098904,22.261167526245117,0.44228270649909973,99.0,99.0,99.0,99.0,21.755407333374023,0.733567476272583,22.772594451904297,1.772322177886963,23.556995391845703,1.2235795259475708,21.607681274414062,0.49043142795562744,21.68861198425293,0.2563304007053375,21.591087341308594,0.2787954807281494,21.569284439086914,0.37307339906692505,20.488683700561523,0.34872373938560486,20.61441421508789,0.3174576461315155
iDR4_3_SPLUS-s25s14_0021143,SPLUS-s25s14,20.32248154878782,-32.131785851239655,22.387710571289062,0.5009713768959045,21.268783569335938,0.3424820601940155,20.909378051757812,0.38757258653640747,21.801698684692383,0.7807142734527588,20.925352096557617,0.32924553751945496,21.118709564208984,0.1330913007259369,22.35725212097168,0.977745532989502,20.382944107055664,0.07898297905921936,20.160886764526367,0.07746683061122894,20.26187515258789,0.11332253366708755,20.074920654296875,0.2392973005771637,19.8818302154541,0.1623152792453766
iDR4_3_SPLUS-s25s14_0021306,SPLUS-s25s14,20.331316743647402,-32.12757607356558,21.981046676635742,0.34536436200141907,21.06850242614746,0.2732248902320862,21.466245651245117,0.645767867565155,20.992204666137695,0.36774060130119324,21.05596923828125,0.36872047185897827,20.783266067504883,0.09867938607931137,20.463451385498047,0.1749516874551773,20.302915573120117,0.07382017374038696,20.38400650024414,0.09423398971557617,20.067899703979492,0.0951174721121788,19.971866607666016,0.21725517511367798,20.039213180541992,0.18737536668777466
iDR4_3_SPLUS-s25s14_0021341,SPLUS-s25s14,20.344536329384738,-32.12118620177438,26.08662986755371,15.238666534423828,21.616046905517578,0.45847952365875244,26.770471572875977,86.995849609375,21.604795455932617,0.643134355545044,99.0,99.0,23.024951934814453,0.7544528841972351,22.00697135925293,0.7116039991378784,22.009565353393555,0.3462080955505371,99.0,99.0,21.46277618408203,0.33835241198539734,20.976198196411133,0.5488442778587341,99.0,99.0
iDR4_3_SPLUS-s25s14_0021458,SPLUS-s25s14,20.318729737423965,-32.11983801777338,20.888898849487305,0.13009846210479736,20.426679611206055,0.15626946091651917,20.833507537841797,0.36326032876968384,19.65440559387207,0.11170193552970886,20.018491744995117,0.14701516926288605,19.482669830322266,0.03283194452524185,19.52798843383789,0.07773106545209885,18.853137969970703,0.0216816496104002,18.849855422973633,0.02559799887239933,18.629653930664062,0.026771634817123413,18.6209659576416,0.06420575082302094,18.580936431884766,0.04984106123447418
iDR4_3_SPLUS-s25s14_0021465,SPLUS-s25s14,20.33075467569088,-32.1233608056545,21.258438110351562,0.17968536913394928,20.76788330078125,0.21052893996238708,19.995363235473633,0.17250479757785797,19.844322204589844,0.13257794082164764,19.754987716674805,0.11665575951337814,18.360183715820312,0.014177268370985985,18.174468994140625,0.026546962559223175,17.09173583984375,0.006274398881942034,16.691293716430664,0.005812531802803278,15.943560600280762,0.003715137019753456,15.57726764678955,0.005757515784353018,15.456840515136719,0.003962130285799503
iDR4_3_SPLUS-s25s14_0021477,SPLUS-s25s14,20.327007937767057,-32.11635055663257,23.235252380371094,1.0792839527130127,99.0,99.0,22.503849029541016,1.66411554813385,21.77251434326172,0.7444993853569031,21.33446502685547,0.4723300635814667,99.0,99.0,21.78038215637207,0.5755727887153625,23.405715942382812,1.2353267669677734,22.00783348083496,0.4082690477371216,99.0,99.0,99.0,99.0,20.934946060180664,0.4248262345790863
iDR4_3_SPLUS-s25s14_0021492,SPLUS-s25s14,20.32024026577019,-32.11574543995268,22.133474349975586,0.3988800346851349,99.0,99.0,21.995567321777344,1.0544146299362183,22.19512367248535,1.1124720573425293,22.19618797302246,1.0488826036453247,22.16314125061035,0.3405003249645233,99.0,99.0,22.13442611694336,0.3859553635120392,21.92552375793457,0.3779596984386444,21.715911865234375,0.42785710096359253,22.821012496948242,2.975872755050659,20.77288055419922,0.3670434355735779
iDR4_3_SPLUS-s25s14_0021519,SPLUS-s25s14,20.315920416344838,-32.11471789224287,99.0,99.0,99.0,99.0,21.820858001708984,0.8871257901191711,99.0,99.0,21.53557014465332,0.5711442232131958,25.722705841064453,8.98314094543457,99.0,99.0,21.71215057373047,0.26204395294189453,22.8366641998291,0.8743367195129395,22.060522079467773,0.5858973264694214,99.0,99.0,26.307830810546875,59.95940017700195
iDR4_3_SPLUS-s25s14_0021567,SPLUS-s25s14,20.32309580137965,-32.1131931489738,24.692584991455078,4.096304416656494,22.354080200195312,0.8757229447364807,99.0,99.0,21.625627517700195,0.6567472815513611,99.0,99.0,22.713226318359375,0.566716730594635,21.6236629486084,0.4956810772418976,20.456787109375,0.0843982845544815,20.520523071289062,0.10646311938762665,20.26944351196289,0.11400647461414337,20.275846481323242,0.28728169202804565,19.924821853637695,0.16866129636764526
iDR4_3_SPLUS-s25s14_0021629,SPLUS-s25s14,20.32947686448212,-32.11244551022356,22.67957305908203,0.6439633965492249,99.0,99.0,99.0,99.0,21.706621170043945,0.6964700222015381,22.076725006103516,0.9301173686981201,21.832460403442383,0.25164783000946045,21.615156173706055,0.4943765699863434,20.60354232788086,0.09627366065979004,20.23189353942871,0.08220184594392776,19.803970336914062,0.0748557448387146,19.947458267211914,0.21247084438800812,19.33554458618164,0.09826046973466873
iDR4_3_SPLUS-s25s14_0021700,SPLUS-s25s14,20.344217878338643,-32.10875583804264,22.23811912536621,0.448966920375824,21.835832595825195,0.5956871509552002,22.187198638916016,1.2872893810272217,21.8033390045166,0.7747968435287476,22.014480590820312,0.8982623219490051,21.59135627746582,0.20508858561515808,21.602079391479492,0.49079379439353943,20.952966690063477,0.13253538310527802,20.769546508789062,0.13358339667320251,20.540851593017578,0.1455652415752411,20.22106170654297,0.27423712611198425,20.49399757385254,0.2852459251880646
iDR4_3_SPLUS-s25s14_0021725,SPLUS-s25s14,20.354501060656812,-32.10704595256222,24.0625,2.3766794204711914,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,22.42862319946289,0.4423485994338989,21.553817749023438,0.4683392643928528,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
iDR4_3_SPLUS-s25s14_0021740,SPLUS-s25s14,20.32069467164437,-32.10638322208232,22.59465980529785,0.6058894991874695,99.0,99.0,21.30763816833496,0.5598803758621216,22.06548500061035,0.9748325943946838,99.0,99.0,23.382781982421875,1.0390064716339111,22.20859146118164,0.8426194787025452,22.175437927246094,0.4001699686050415,99.0,99.0,21.99172019958496,0.5487756729125977,99.0,99.0,20.905231475830078,0.41353046894073486
iDR4_3_SPLUS-s25s14_0021750,SPLUS-s25s14,20.33805017692688,-32.10851317167485,20.869956970214844,0.1288730800151825,20.46388816833496,0.1631590574979782,20.851947784423828,0.3758915662765503,20.675107955932617,0.27667513489723206,20.490076065063477,0.223679319024086,20.320199966430664,0.06648945808410645,19.679075241088867,0.08842172473669052,20.01185417175293,0.0574934147298336,20.24013328552246,0.0839235708117485,20.3354549407959,0.12129905074834824,19.92634391784668,0.2096489816904068,19.726533889770508,0.14138615131378174
