ID,CHI2NU,XC_R,e_XC_R,YC_R,e_YC_R,RE_R,e_RE_R,MAG_R,e_MAG_R,n_R,e_n_R,AR_R,e_AR_R,PA_R,e_PA_R,XC_J0378,e_XC_J0378,YC_J0378,e_YC_J0378,RE_J0378,e_RE_J0378,MAG_J0378,e_MAG_J0378,n_J0378,e_n_J0378,AR_J0378,e_AR_J0378,PA_J0378,e_PA_J0378,XC_J0395,e_XC_J0395,YC_J0395,e_YC_J0395,RE_J0395,e_RE_J0395,MAG_J0395,e_MAG_J0395,n_J0395,e_n_J0395,AR_J0395,e_AR_J0395,PA_J0395,e_PA_J0395,XC_J0410,e_XC_J0410,YC_J0410,e_YC_J0410,RE_J0410,e_RE_J0410,MAG_J0410,e_MAG_J0410,n_J0410,e_n_J0410,AR_J0410,e_AR_J0410,PA_J0410,e_PA_J0410,XC_J0430,e_XC_J0430,YC_J0430,e_YC_J0430,RE_J0430,e_RE_J0430,MAG_J0430,e_MAG_J0430,n_J0430,e_n_J0430,AR_J0430,e_AR_J0430,PA_J0430,e_PA_J0430,XC_J0515,e_XC_J0515,YC_J0515,e_YC_J0515,RE_J0515,e_RE_J0515,MAG_J0515,e_MAG_J0515,n_J0515,e_n_J0515,AR_J0515,e_AR_J0515,PA_J0515,e_PA_J0515,XC_J0660,e_XC_J0660,YC_J0660,e_YC_J0660,RE_J0660,e_RE_J0660,MAG_J0660,e_MAG_J0660,n_J0660,e_n_J0660,AR_J0660,e_AR_J0660,PA_J0660,e_PA_J0660,XC_J0861,e_XC_J0861,YC_J0861,e_YC_J0861,RE_J0861,e_RE_J0861,MAG_J0861,e_MAG_J0861,n_J0861,e_n_J0861,AR_J0861,e_AR_J0861,PA_J0861,e_PA_J0861,XC_G,e_XC_G,YC_G,e_YC_G,RE_G,e_RE_G,MAG_G,e_MAG_G,n_G,e_n_G,AR_G,e_AR_G,PA_G,e_PA_G,XC_I,e_XC_I,YC_I,e_YC_I,RE_I,e_RE_I,MAG_I,e_MAG_I,n_I,e_n_I,AR_I,e_AR_I,PA_I,e_PA_I,XC_Z,e_XC_Z,YC_Z,e_YC_Z,RE_Z,e_RE_Z,MAG_Z,e_MAG_Z,n_Z,e_n_Z,AR_Z,e_AR_Z,PA_Z,e_PA_Z,XC_U,e_XC_U,YC_U,e_YC_U,RE_U,e_RE_U,MAG_U,e_MAG_U,n_U,e_n_U,AR_U,e_AR_U,PA_U,e_PA_U
iDR4_3_MC0137_0029736,1.53514223012962,282.0137,0.0073,196.5243,0.0084,17.4198,0.0059,0.5993,0.0347,1.6064,0.2672,0.3501,0.0347,48.2025,1.4708,282.0137,0.0073,196.5243,0.0084,17.1902,0.0100,*0.1715*,*0.1091*,1.0695,0.9079,0.3501,0.0347,48.2025,1.4708,282.0137,0.0073,196.5243,0.0084,17.0178,0.0152,*0.2008*,*0.1035*,1.1062,0.8606,0.3501,0.0347,48.2025,1.4708,282.0137,0.0073,196.5243,0.0084,17.0261,0.0131,*0.2272*,*0.0985*,1.1394,0.8179,0.3501,0.0347,48.2025,1.4708,282.0137,0.0073,196.5243,0.0084,17.0570,0.0118,*0.2613*,*0.0921*,1.1822,0.7632,0.3501,0.0347,48.2025,1.4708,282.0137,0.0073,196.5243,0.0084,17.2525,0.0098,*0.4059*,*0.0654*,1.3637,0.5354,0.3501,0.0347,48.2025,1.4708,282.0137,0.0073,196.5243,0.0084,17.3848,0.0072,0.6606,0.0290,1.6832,0.2153,0.3501,0.0347,48.2025,1.4708,282.0137,0.0073,196.5243,0.0084,17.7304,0.0274,1.0039,0.0646,2.1142,0.5377,0.3501,0.0347,48.2025,1.4708,282.0137,0.0073,196.5243,0.0084,17.2382,0.0052,*0.3402*,*0.0774*,1.2812,0.6378,0.3501,0.0347,48.2025,1.4708,282.0137,0.0073,196.5243,0.0084,17.6010,0.0110,0.8456,0.0387,1.9154,0.3103,0.3501,0.0347,48.2025,1.4708,282.0137,0.0073,196.5243,0.0084,17.7049,0.0222,1.0418,0.0714,2.1617,0.5964,0.3501,0.0347,48.2025,1.4708,282.0137,0.0073,196.5243,0.0084,17.5275,0.0084,*0.1313*,*0.1168*,1.0190,0.9732,0.3501,0.0347,48.2025,1.4708
iDR4_3_MC0137_0029332,1.53514223012962,145.4989,0.0504,143.6499,0.0222,18.8770,0.0168,0.5971,0.1126,0.8396,0.7509,0.3385,0.1490,17.3155,9.0412,145.4989,0.0504,143.6499,0.0222,18.7437,0.0325,*0.1629*,*0.4141*,0.4074,2.7090,0.3385,0.1490,17.3155,9.0412,145.4989,0.0504,143.6499,0.0222,18.4654,0.0484,*0.1926*,*0.3910*,0.4369,2.5623,0.3385,0.1490,17.3155,9.0412,145.4989,0.0504,143.6499,0.0222,18.3034,0.0352,*0.2195*,*0.3702*,0.4637,2.4298,0.3385,0.1490,17.3155,9.0412,145.4989,0.0504,143.6499,0.0222,18.5450,0.0372,*0.2540*,*0.3435*,0.4981,2.2602,0.3385,0.1490,17.3155,9.0412,145.4989,0.0504,143.6499,0.0222,18.5946,0.0266,*0.4008*,*0.2330*,0.6442,1.5553,0.3385,0.1490,17.3155,9.0412,145.4989,0.0504,143.6499,0.0222,18.9373,0.0230,0.6592,0.0996,0.9014,0.6264,0.3385,0.1490,17.3155,9.0412,145.4989,0.0504,143.6499,0.0222,19.2373,0.0990,1.0076,0.2949,1.2483,1.7700,0.3385,0.1490,17.3155,9.0412,145.4989,0.0504,143.6499,0.0222,18.6210,0.0138,*0.3341*,*0.2824*,0.5778,1.8715,0.3385,0.1490,17.3155,9.0412,145.4989,0.0504,143.6499,0.0222,19.0629,0.0352,0.8469,0.1786,1.0883,1.0431,0.3385,0.1490,17.3155,9.0412,145.4989,0.0504,143.6499,0.0222,19.2967,0.0837,1.0460,0.3241,1.2865,1.9543,0.3385,0.1490,17.3155,9.0412,145.4989,0.0504,143.6499,0.0222,19.1023,0.0283,*0.1221*,*0.4461*,0.3668,2.9117,0.3385,0.1490,17.3155,9.0412
iDR4_3_MC0138_0008574,1.22405064925279,205.2822,0.0245,103.9875,0.0336,18.4477,0.0281,0.9883,0.0517,6.1373,0.9089,0.2200,0.0345,75.4438,1.7330,205.2822,0.0245,103.9875,0.0336,18.2604,0.0935,*0.1100*,*0.0674*,4.3960,1.9652,0.2200,0.0345,75.4438,1.7330,205.2822,0.0245,103.9875,0.0336,18.1528,0.0602,*0.1700*,*0.0632*,4.5150,1.8327,0.2200,0.0345,75.4438,1.7330,205.2822,0.0245,103.9875,0.0336,17.9897,0.0442,*0.2243*,*0.0597*,4.6228,1.7147,0.2200,0.0345,75.4438,1.7330,205.2822,0.0245,103.9875,0.0336,18.2078,0.0403,*0.2942*,*0.0554*,4.7613,1.5666,0.2200,0.0345,75.4438,1.7330,205.2822,0.0245,103.9875,0.0336,18.2687,0.0312,0.5911,0.0437,5.3499,1.0233,0.2200,0.0345,75.4438,1.7330,205.2822,0.0245,103.9875,0.0336,18.5852,0.0329,1.1139,0.0589,6.3864,1.0734,0.2200,0.0345,75.4438,1.7330,205.2822,0.0245,103.9875,0.0336,18.8894,0.0914,1.8189,0.1135,7.7840,2.5516,0.2200,0.0345,75.4438,1.7330,205.2822,0.0245,103.9875,0.0336,18.2889,0.0267,*0.4563*,*0.0475*,5.0826,1.2469,0.2200,0.0345,75.4438,1.7330,205.2822,0.0245,103.9875,0.0336,18.6044,0.0554,1.4938,0.0866,7.1395,1.8152,0.2200,0.0345,75.4438,1.7330,205.2822,0.0245,103.9875,0.0336,18.9429,0.0917,1.8965,0.1201,7.9380,2.7326,0.2200,0.0345,75.4438,1.7330,205.2822,0.0245,103.9875,0.0336,18.2665,0.9931,*0.0274*,*0.0734*,4.2322,2.1508,0.2200,0.0345,75.4438,1.7330
iDR4_3_MC0138_0009497,1.22405064925279,302.0470,0.0560,411.4949,0.0396,19.3681,0.0374,0.8699,0.0804,2.5519,0.7603,0.1491,0.1442,24.0684,3.7808,302.0470,0.0560,411.4949,0.0396,19.2069,0.1427,*0.1028*,*0.0726*,4.8704,1.8480,0.1491,0.1442,24.0684,3.7808,302.0470,0.0560,411.4949,0.0396,18.9465,0.0935,*0.1552*,*0.0701*,4.7120,1.7636,0.1491,0.1442,24.0684,3.7808,302.0470,0.0560,411.4949,0.0396,18.8892,0.0700,*0.2027*,*0.0682*,4.5685,1.6876,0.1491,0.1442,24.0684,3.7808,302.0470,0.0560,411.4949,0.0396,18.9225,0.0589,*0.2637*,*0.0663*,4.3840,1.5907,0.1491,0.1442,24.0684,3.7808,302.0470,0.0560,411.4949,0.0396,19.1066,0.0476,0.5230,0.0651,3.6003,1.1951,0.1491,0.1442,24.0684,3.7808,302.0470,0.0560,411.4949,0.0396,19.3678,0.0416,0.9797,0.0881,2.2201,0.6766,0.1491,0.1442,24.0684,3.7808,302.0470,0.0560,411.4949,0.0396,19.7968,0.1578,1.5955,0.1420,0.3592,1.0529,0.1491,0.1442,24.0684,3.7808,302.0470,0.0560,411.4949,0.0396,19.0691,0.0325,*0.4053*,*0.0641*,3.9562,1.3709,0.1491,0.1442,24.0684,3.7808,302.0470,0.0560,411.4949,0.0396,19.6681,0.0667,1.3115,0.1156,1.2174,0.7272,0.1491,0.1442,24.0684,3.7808,302.0470,0.0560,411.4949,0.0396,19.6269,0.1480,1.6633,0.1486,0.1542,1.1480,0.1491,0.1442,24.0684,3.7808,302.0470,0.0560,411.4949,0.0396,19.0251,1.0743,*0.0306*,*0.0766*,5.0885,1.9651,0.1491,0.1442,24.0684,3.7808
iDR4_3_MC0138_0009706,1.22405064925279,196.6496,0.0234,485.2553,0.0731,18.9990,0.0687,0.7226,0.1229,0.7117,0.5634,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.8997,0.0515,*0.0791*,*0.2120*,0.8826,1.3077,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.5943,0.0481,*0.1230*,*0.1991*,0.8709,1.2416,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.5387,0.0330,*0.1629*,*0.1878*,0.8603,1.1824,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.5243,0.0323,*0.2141*,*0.1738*,0.8467,1.1075,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.7793,0.0417,*0.4316*,*0.1261*,0.7890,0.8132,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.9904,0.0873,0.8147,0.1387,0.6873,0.5540,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,19.2560,0.1750,1.3312,0.2850,0.5502,1.0601,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,18.7612,0.0286,*0.3328*,*0.1447*,0.8152,0.9409,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,19.1699,0.1251,1.0930,0.2108,0.6134,0.7499,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,19.2132,0.1828,1.3881,0.3035,0.5351,1.1423,*0.0945*,*0.4414*,69.5905,16.4067,196.6496,0.0234,485.2553,0.0731,19.0745,4.8046,*0.0186*,*0.2303*,0.8987,1.3999,*0.0945*,*0.4414*,69.5905,16.4067
iDR4_3_MC0138_0008303,1.22405064925279,184.5951,0.0501,17.9916,0.1060,19.1341,0.1231,0.6042,0.1269,2.9755,1.6272,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.1060,19.1743,0.5179,*0.0765*,*0.1204*,5.7115,3.0278,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.1060,18.8655,0.3228,*0.1126*,*0.1194*,5.5246,2.9289,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.1060,18.6361,0.2230,*0.1452*,*0.1187*,5.3552,2.8396,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.1060,18.7921,0.1460,*0.1872*,*0.1180*,5.1375,2.7251,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.1060,18.9159,0.0669,*0.3656*,*0.1184*,4.2126,2.2446,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.1060,19.2205,0.1406,0.6797,0.1313,2.5840,1.4432,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.1060,19.6103,0.3073,1.1032,0.1665,0.3879,0.7889,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.1060,18.9449,0.0571,*0.2846*,*0.1176*,4.6327,2.4616,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.1060,19.4342,0.1797,0.9079,0.1484,1.4007,0.9673,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.1060,19.5697,0.3286,1.1499,0.1712,0.1460,0.7992,*0.0690*,*0.0927*,70.3865,7.4918,184.5951,0.0501,17.9916,0.1060,19.3584,1.8963,*0.0269*,*0.1221*,5.9688,3.1642,*0.0690*,*0.0927*,70.3865,7.4918
iDR4_3_MC0138_0009087,1.22405064925279,321.1596,0.0320,277.2012,0.0383,18.7587,0.0454,1.1857,0.1543,*11.8506*,*2.1733*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.0320,277.2012,0.0383,18.7186,0.1162,*0.1294*,*0.0492*,9.8984,4.6245,0.3574,0.0480,-63.8472,3.1866,321.1596,0.0320,277.2012,0.0383,18.3569,0.1026,*0.2015*,*0.0479*,*10.0318*,*4.3587*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.0320,277.2012,0.0383,18.4680,0.0946,*0.2669*,*0.0488*,*10.1526*,*4.1223*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.0320,277.2012,0.0383,18.4773,0.0866,*0.3510*,*0.0527*,*10.3080*,*3.8257*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.0320,277.2012,0.0383,18.6287,0.0478,0.7081,0.0892,*10.9678*,*2.7194*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.0320,277.2012,0.0383,18.8146,0.0473,1.3369,0.1760,*12.1299*,*2.3557*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.0320,277.2012,0.0383,18.8279,0.1084,2.1848,0.2999,*13.6968*,*5.0085*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.0320,277.2012,0.0383,18.6158,0.0669,0.5459,0.0700,*10.6681*,*3.1825*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.0320,277.2012,0.0383,18.9439,0.0602,1.7938,0.2424,*12.9742*,*3.5962*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.0320,277.2012,0.0383,19.3545,0.1882,2.2782,0.3137,*13.8695*,*5.3651*,0.3574,0.0480,-63.8472,3.1866,321.1596,0.0320,277.2012,0.0383,18.8031,0.4190,*0.0300*,*0.0546*,9.7148,4.9973,0.3574,0.0480,-63.8472,3.1866
iDR4_3_MC0138_0009066,1.22405064925279,301.3531,0.0354,271.1881,0.0396,19.1478,0.0448,0.8439,0.0590,4.1524,1.2153,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,19.0404,0.1332,*0.0882*,*0.0955*,4.5382,2.9762,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,18.6833,0.0785,*0.1398*,*0.0901*,4.5119,2.8150,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,18.8289,0.0602,*0.1866*,*0.0853*,4.4880,2.6708,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,18.7558,0.0504,*0.2467*,*0.0795*,4.4573,2.4883,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,18.9361,0.0482,0.5021,0.0601,4.3269,1.7733,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,19.2514,0.0550,0.9520,0.0653,4.0972,1.2343,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,19.9934,0.2244,1.5586,0.1268,3.7876,2.6269,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,18.9737,0.0365,*0.3861*,*0.0676*,4.3861,2.0827,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,19.2279,0.0679,1.2788,0.0952,3.9304,1.8280,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,19.8189,0.1882,1.6254,0.1347,3.7535,2.8327,0.1631,0.0723,57.2369,2.9724,301.3531,0.0354,271.1881,0.0396,19.1089,2.5004,*0.0171*,*0.1032*,4.5745,3.2008,0.1631,0.0723,57.2369,2.9724
iDR4_3_MC0138_0008796,1.22405064925279,238.8744,0.0332,179.4477,0.0112,18.4133,0.1409,0.7721,0.0850,0.5932,0.2375,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.2326,0.0798,*0.0950*,*0.4077*,1.0482,1.1846,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.0002,0.0395,*0.1413*,*0.3762*,1.0171,1.1079,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,17.9826,0.0868,*0.1832*,*0.3478*,0.9889,1.0387,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.0648,0.1289,*0.2371*,*0.3114*,0.9527,0.9501,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.1602,0.1627,*0.4659*,*0.1598*,0.7989,0.5830,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.4507,0.2403,0.8690,0.1409,0.5281,0.2804,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,19.0249,0.6025,1.4124,0.5048,0.1628,1.0958,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.1514,0.1786,*0.3620*,*0.2277*,0.8688,0.7472,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.6167,0.3350,1.1618,0.3345,0.3313,0.6877,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.9278,1.0186,1.4723,0.5457,0.1226,1.1950,*0.0766*,*0.1078*,67.5611,3.0358,238.8744,0.0332,179.4477,0.0112,18.3469,3.8483,*0.0313*,*0.4510*,1.0910,1.2904,*0.0766*,*0.1078*,67.5611,3.0358
iDR4_3_SPLUS-s22s19_0037308,1.21453070800124,228.3833,0.0076,246.3034,0.0046,14.4840,0.0031,12.5131,0.0312,1.3992,0.0039,0.5012,0.0007,-63.8270,0.0895,228.3833,0.0076,246.3034,0.0046,16.1411,0.0175,12.9212,0.0742,0.9749,0.0101,0.5012,0.0007,-63.8270,0.0895,228.3833,0.0076,246.3034,0.0046,15.9099,0.0219,12.8933,0.0705,1.0039,0.0096,0.5012,0.0007,-63.8270,0.0895,228.3833,0.0076,246.3034,0.0046,15.6756,0.0170,12.8681,0.0673,1.0302,0.0091,0.5012,0.0007,-63.8270,0.0895,228.3833,0.0076,246.3034,0.0046,15.4148,0.0135,12.8356,0.0631,1.0639,0.0085,0.5012,0.0007,-63.8270,0.0895,228.3833,0.0076,246.3034,0.0046,14.9147,0.0076,12.6976,0.0465,1.2073,0.0061,0.5012,0.0007,-63.8270,0.0895,228.3833,0.0076,246.3034,0.0046,14.4195,0.0031,12.4547,0.0298,1.4599,0.0037,0.5012,0.0007,-63.8270,0.0895,228.3833,0.0076,246.3034,0.0046,13.9685,0.0051,12.1271,0.0554,1.8004,0.0079,0.5012,0.0007,-63.8270,0.0895,228.3833,0.0076,246.3034,0.0046,15.1443,0.0054,12.7603,0.0538,1.1422,0.0071,0.5012,0.0007,-63.8270,0.0895,228.3833,0.0076,246.3034,0.0046,14.1470,0.0032,12.2782,0.0388,1.6434,0.0054,0.5012,0.0007,-63.8270,0.0895,228.3833,0.0076,246.3034,0.0046,13.9113,0.0047,12.0910,0.0598,1.8379,0.0086,0.5012,0.0007,-63.8270,0.0895,228.3833,0.0076,246.3034,0.0046,16.4207,0.0143,12.9596,0.0793,0.9350,0.0109,0.5012,0.0007,-63.8270,0.0895
iDR4_3_SPLUS-s22s19_0036973,1.21453070800124,195.4621,0.0150,289.9899,0.0190,15.4598,0.0091,13.0579,0.0774,1.6950,0.0097,0.7272,0.0028,-3.3423,0.5538,195.4621,0.0150,289.9899,0.0190,16.8728,0.0423,14.2771,0.2556,1.4595,0.0343,0.7272,0.0028,-3.3423,0.5538,195.4621,0.0150,289.9899,0.0190,16.9979,0.0702,14.1938,0.2416,1.4756,0.0324,0.7272,0.0028,-3.3423,0.5538,195.4621,0.0150,289.9899,0.0190,16.5217,0.0443,14.1183,0.2289,1.4902,0.0306,0.7272,0.0028,-3.3423,0.5538,195.4621,0.0150,289.9899,0.0190,16.3797,0.0383,14.0213,0.2127,1.5089,0.0283,0.7272,0.0028,-3.3423,0.5538,195.4621,0.0150,289.9899,0.0190,15.7500,0.0194,13.6092,0.1464,1.5885,0.0191,0.7272,0.0028,-3.3423,0.5538,195.4621,0.0150,289.9899,0.0190,15.3629,0.0087,12.8835,0.0709,1.7287,0.0092,0.7272,0.0028,-3.3423,0.5538,195.4621,0.0150,289.9899,0.0190,15.0683,0.0157,11.9049,0.1856,1.9177,0.0267,0.7272,0.0028,-3.3423,0.5538,195.4621,0.0150,289.9899,0.0190,15.9896,0.0156,13.7964,0.1759,1.5524,0.0232,0.7272,0.0028,-3.3423,0.5538,195.4621,0.0150,289.9899,0.0190,15.1571,0.0096,12.3562,0.1163,1.8305,0.0167,0.7272,0.0028,-3.3423,0.5538,195.4621,0.0150,289.9899,0.0190,15.0193,0.0153,11.7971,0.2033,1.9385,0.0292,0.7272,0.0028,-3.3423,0.5538,195.4621,0.0150,289.9899,0.0190,17.2234,0.0371,14.3918,0.2750,1.4374,0.0370,0.7272,0.0028,-3.3423,0.5538
iDR4_3_SPLUS-s22s19_0037526,1.21453070800124,145.4951,0.0666,251.0147,0.0774,18.2772,0.0396,5.1094,0.1653,0.9093,0.0584,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,19.2191,0.1669,5.7727,0.3086,0.5300,0.0998,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,20.0260,0.5279,5.7274,0.2943,0.5559,0.0949,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.8849,0.1794,5.6863,0.2816,0.5794,0.0906,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.8232,0.1634,5.6335,0.2658,0.6096,0.0853,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.3476,0.0849,5.4093,0.2064,0.7378,0.0664,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.1839,0.0406,5.0145,0.1666,0.9636,0.0614,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.0431,0.0856,4.4822,0.2784,1.2681,0.1087,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.5617,0.0570,5.5112,0.2315,0.6796,0.0740,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.0255,0.0475,4.7277,0.2112,1.1277,0.0827,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,18.0033,0.0755,4.4236,0.2965,1.3016,0.1154,0.8094,0.0186,6.8388,5.2237,145.4951,0.0666,251.0147,0.0774,19.3937,0.1266,5.8350,0.3286,0.4943,0.1067,0.8094,0.0186,6.8388,5.2237
iDR4_3_SPLUS-s22s19_0037623,1.21453070800124,325.1567,0.0505,236.1689,0.0587,18.7139,0.0595,0.8056,0.0825,8.1399,2.8049,0.5991,0.0679,69.0740,8.0251,325.1567,0.0505,236.1689,0.0587,19.1919,0.0670,*0.1173*,*0.3117*,0.8240,4.4735,0.5991,0.0679,69.0740,8.0251,325.1567,0.0505,236.1689,0.0587,19.4090,0.1205,*0.1643*,*0.2880*,1.3239,4.3006,0.5991,0.0679,69.0740,8.0251,325.1567,0.0505,236.1689,0.0587,19.1353,0.1022,*0.2069*,*0.2667*,1.7767,4.1482,0.5991,0.0679,69.0740,8.0251,325.1567,0.0505,236.1689,0.0587,19.2581,0.1053,*0.2617*,*0.2394*,2.3589,3.9590,0.5991,0.0679,69.0740,8.0251,325.1567,0.0505,236.1689,0.0587,19.0125,0.0776,*0.4944*,*0.1283*,4.8318,3.2686,0.5991,0.0679,69.0740,8.0251,325.1567,0.0505,236.1689,0.0587,18.5872,0.1092,0.9040,0.1203,9.1867,2.8100,0.5991,0.0679,69.0740,8.0251,325.1567,0.0505,236.1689,0.0587,18.2676,0.1443,1.4565,0.3912,*15.0587*,*4.0319*,0.5991,0.0679,69.0740,8.0251,325.1567,0.0505,236.1689,0.0587,19.2397,0.0557,*0.3887*,*0.1774*,3.7086,3.5559,0.5991,0.0679,69.0740,8.0251,325.1567,0.0505,236.1689,0.0587,18.3949,0.0722,1.2017,0.2626,*12.3506*,*3.2668*,0.5991,0.0679,69.0740,8.0251,325.1567,0.0505,236.1689,0.0587,18.2553,0.0973,1.5173,0.4221,*15.7056*,*4.2460*,0.5991,0.0679,69.0740,8.0251,325.1567,0.0505,236.1689,0.0587,19.4000,0.0507,*0.0526*,*0.3444*,0.1359,4.7187,0.5991,0.0679,69.0740,8.0251
iDR4_3_SPLUS-s22s19_0037058,1.21453070800124,353.2856,0.0562,226.0203,0.0437,18.5326,0.0397,4.3852,0.1189,0.9659,0.0730,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,19.6240,0.1809,4.6615,0.2256,0.4823,0.1247,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,19.3733,0.2208,4.6426,0.2141,0.5153,0.1185,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,19.2490,0.1919,4.6255,0.2039,0.5453,0.1129,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,19.1903,0.1724,4.6035,0.1911,0.5837,0.1061,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,18.6800,0.0875,4.5101,0.1441,0.7472,0.0820,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,18.4649,0.0421,4.3456,0.1243,1.0350,0.0774,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,18.1925,0.0823,4.1238,0.2313,1.4232,0.1400,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,18.8263,0.0546,4.5525,0.1637,0.6730,0.0918,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,18.2316,0.0479,4.2261,0.1718,1.2442,0.1060,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,18.2801,0.0772,4.0994,0.2467,1.4659,0.1488,0.5314,0.0165,52.3324,1.9716,353.2856,0.0562,226.0203,0.0437,19.6170,0.1186,4.6875,0.2419,0.4368,0.1336,0.5314,0.0165,52.3324,1.9716
