ID,CHI2NU,XC_R,e_XC_R,YC_R,e_YC_R,RE_R,e_RE_R,MAG_R,e_MAG_R,n_R,e_n_R,AR_R,e_AR_R,PA_R,e_PA_R,XC_J0378,e_XC_J0378,YC_J0378,e_YC_J0378,RE_J0378,e_RE_J0378,MAG_J0378,e_MAG_J0378,n_J0378,e_n_J0378,AR_J0378,e_AR_J0378,PA_J0378,e_PA_J0378,XC_J0395,e_XC_J0395,YC_J0395,e_YC_J0395,RE_J0395,e_RE_J0395,MAG_J0395,e_MAG_J0395,n_J0395,e_n_J0395,AR_J0395,e_AR_J0395,PA_J0395,e_PA_J0395,XC_J0410,e_XC_J0410,YC_J0410,e_YC_J0410,RE_J0410,e_RE_J0410,MAG_J0410,e_MAG_J0410,n_J0410,e_n_J0410,AR_J0410,e_AR_J0410,PA_J0410,e_PA_J0410,XC_J0430,e_XC_J0430,YC_J0430,e_YC_J0430,RE_J0430,e_RE_J0430,MAG_J0430,e_MAG_J0430,n_J0430,e_n_J0430,AR_J0430,e_AR_J0430,PA_J0430,e_PA_J0430,XC_J0515,e_XC_J0515,YC_J0515,e_YC_J0515,RE_J0515,e_RE_J0515,MAG_J0515,e_MAG_J0515,n_J0515,e_n_J0515,AR_J0515,e_AR_J0515,PA_J0515,e_PA_J0515,XC_J0660,e_XC_J0660,YC_J0660,e_YC_J0660,RE_J0660,e_RE_J0660,MAG_J0660,e_MAG_J0660,n_J0660,e_n_J0660,AR_J0660,e_AR_J0660,PA_J0660,e_PA_J0660,XC_J0861,e_XC_J0861,YC_J0861,e_YC_J0861,RE_J0861,e_RE_J0861,MAG_J0861,e_MAG_J0861,n_J0861,e_n_J0861,AR_J0861,e_AR_J0861,PA_J0861,e_PA_J0861,XC_G,e_XC_G,YC_G,e_YC_G,RE_G,e_RE_G,MAG_G,e_MAG_G,n_G,e_n_G,AR_G,e_AR_G,PA_G,e_PA_G,XC_I,e_XC_I,YC_I,e_YC_I,RE_I,e_RE_I,MAG_I,e_MAG_I,n_I,e_n_I,AR_I,e_AR_I,PA_I,e_PA_I,XC_Z,e_XC_Z,YC_Z,e_YC_Z,RE_Z,e_RE_Z,MAG_Z,e_MAG_Z,n_Z,e_n_Z,AR_Z,e_AR_Z,PA_Z,e_PA_Z,XC_U,e_XC_U,YC_U,e_YC_U,RE_U,e_RE_U,MAG_U,e_MAG_U,n_U,e_n_U,AR_U,e_AR_U,PA_U,e_PA_U
iDR4_3_MC0050_0038361,1.21635684263513,352.8291,0.0297,308.1104,0.0377,17.3073,0.0141,7.8376,0.0987,0.9845,0.0160,0.7475,0.0065,-18.8690,1.2562,352.8291,0.0297,308.1104,0.0377,18.4026,0.0961,7.6689,0.2002,0.8023,0.0373,0.7475,0.0065,-18.8690,1.2562,352.8291,0.0297,308.1104,0.0377,18.5257,0.1522,7.6805,0.1893,0.8147,0.0352,0.7475,0.0065,-18.8690,1.2562,352.8291,0.0297,308.1104,0.0377,17.9337,0.0769,7.6909,0.1796,0.8260,0.0332,0.7475,0.0065,-18.8690,1.2562,352.8291,0.0297,308.1104,0.0377,17.8862,0.0673,7.7043,0.1674,0.8405,0.0308,0.7475,0.0065,-18.8690,1.2562,352.8291,0.0297,308.1104,0.0377,17.4805,0.0408,7.7614,0.1223,0.9021,0.0215,0.7475,0.0065,-18.8690,1.2562,352.8291,0.0297,308.1104,0.0377,17.2553,0.0185,7.8618,0.1050,1.0106,0.0172,0.7475,0.0065,-18.8690,1.2562,352.8291,0.0297,308.1104,0.0377,17.0487,0.0449,7.9972,0.2102,1.1569,0.0381,0.7475,0.0065,-18.8690,1.2562,352.8291,0.0297,308.1104,0.0377,17.7091,0.0207,7.7354,0.1412,0.8741,0.0255,0.7475,0.0065,-18.8690,1.2562,352.8291,0.0297,308.1104,0.0377,17.1229,0.0208,7.9347,0.1529,1.0894,0.0268,0.7475,0.0065,-18.8690,1.2562,352.8291,0.0297,308.1104,0.0377,17.2085,0.0468,8.0121,0.2248,1.1730,0.0409,0.7475,0.0065,-18.8690,1.2562,352.8291,0.0297,308.1104,0.0377,19.0303,0.1065,7.6531,0.2155,0.7851,0.0403,0.7475,0.0065,-18.8690,1.2562
iDR4_3_MC0050_0037845,1.21635684263513,200.5270,0.0343,198.7900,0.0539,18.0712,0.0181,6.1206,0.0664,0.6116,0.0149,0.5907,0.0063,-8.1621,0.9110,200.5270,0.0343,198.7900,0.0539,19.2865,0.1686,6.6278,0.1691,0.8419,0.0510,0.5907,0.0063,-8.1621,0.9110,200.5270,0.0343,198.7900,0.0539,18.7470,0.1478,6.5932,0.1608,0.8262,0.0482,0.5907,0.0063,-8.1621,0.9110,200.5270,0.0343,198.7900,0.0539,19.0376,0.1597,6.5618,0.1533,0.8119,0.0457,0.5907,0.0063,-8.1621,0.9110,200.5270,0.0343,198.7900,0.0539,18.9266,0.1311,6.5214,0.1438,0.7936,0.0425,0.5907,0.0063,-8.1621,0.9110,200.5270,0.0343,198.7900,0.0539,18.3932,0.0684,6.3500,0.1054,0.7157,0.0292,0.5907,0.0063,-8.1621,0.9110,200.5270,0.0343,198.7900,0.0539,18.0317,0.0239,6.0480,0.0611,0.5786,0.0134,0.5907,0.0063,-8.1621,0.9110,200.5270,0.0343,198.7900,0.0539,17.8366,0.0556,5.6409,0.1139,0.3937,0.0363,0.5907,0.0063,-8.1621,0.9110,200.5270,0.0343,198.7900,0.0539,18.4940,0.0276,6.4278,0.1224,0.7511,0.0351,0.5907,0.0063,-8.1621,0.9110,200.5270,0.0343,198.7900,0.0539,17.8564,0.0211,5.8287,0.0773,0.4790,0.0224,0.5907,0.0063,-8.1621,0.9110,200.5270,0.0343,198.7900,0.0539,17.8349,0.0512,5.5961,0.1238,0.3734,0.0398,0.5907,0.0063,-8.1621,0.9110,200.5270,0.0343,198.7900,0.0539,19.1504,0.0985,6.6755,0.1806,0.8636,0.0549,0.5907,0.0063,-8.1621,0.9110
iDR4_3_MC0050_0038239,1.21635684263513,175.2274,0.0132,166.8918,0.0078,16.4829,0.0086,9.7380,0.0970,1.8632,0.0190,0.4623,0.0023,59.9071,0.2423,175.2274,0.0132,166.8918,0.0078,17.8162,0.0598,10.3878,0.2319,1.6695,0.0472,0.4623,0.0023,59.9071,0.2423,175.2274,0.0132,166.8918,0.0078,17.3908,0.0579,10.3434,0.2197,1.6828,0.0446,0.4623,0.0023,59.9071,0.2423,175.2274,0.0132,166.8918,0.0078,17.3713,0.0481,10.3032,0.2089,1.6948,0.0423,0.4623,0.0023,59.9071,0.2423,175.2274,0.0132,166.8918,0.0078,17.1213,0.0362,10.2515,0.1952,1.7102,0.0394,0.4623,0.0023,59.9071,0.2423,175.2274,0.0132,166.8918,0.0078,16.7848,0.0233,10.0318,0.1412,1.7756,0.0279,0.4623,0.0023,59.9071,0.2423,175.2274,0.0132,166.8918,0.0078,16.4637,0.0104,9.6451,0.0967,1.8909,0.0193,0.4623,0.0023,59.9071,0.2423,175.2274,0.0132,166.8918,0.0078,16.1956,0.0226,9.1235,0.1953,2.0463,0.0421,0.4623,0.0023,59.9071,0.2423,175.2274,0.0132,166.8918,0.0078,16.9257,0.0140,10.1316,0.1646,1.7459,0.0328,0.4623,0.0023,59.9071,0.2423,175.2274,0.0132,166.8918,0.0078,16.2523,0.0119,9.3641,0.1368,1.9746,0.0292,0.4623,0.0023,59.9071,0.2423,175.2274,0.0132,166.8918,0.0078,16.1540,0.0219,9.0661,0.2106,2.0634,0.0454,0.4623,0.0023,59.9071,0.2423,175.2274,0.0132,166.8918,0.0078,17.9451,0.0454,10.4489,0.2488,1.6513,0.0508,0.4623,0.0023,59.9071,0.2423
iDR4_3_SPLUS-s24s21_0013766,1.1832559747703,330.9170,0.0134,189.7119,0.0101,16.2286,0.0481,32.9928,3.6029,9.5719,0.3947,0.3924,0.0056,72.6294,0.4259,330.9170,0.0134,189.7119,0.0101,17.7078,0.0880,50.6651,6.9121,*11.6305*,*0.6323*,0.3924,0.0056,72.6294,0.4259,330.9170,0.0134,189.7119,0.0101,17.3154,0.0947,49.4576,6.6771,*11.4899*,*0.6132*,0.3924,0.0056,72.6294,0.4259,330.9170,0.0134,189.7119,0.0101,17.2214,0.0815,48.3637,6.4648,*11.3625*,*0.5962*,0.3924,0.0056,72.6294,0.4259,330.9170,0.0134,189.7119,0.0101,17.1605,0.0749,46.9573,6.1929,*11.1986*,*0.5746*,0.3924,0.0056,72.6294,0.4259,330.9170,0.0134,189.7119,0.0101,16.5163,0.0557,40.9837,5.0537,*10.5028*,*0.4886*,0.3924,0.0056,72.6294,0.4259,330.9170,0.0134,189.7119,0.0101,16.2562,0.0470,30.4641,3.1777,9.2773,0.3728,0.3924,0.0056,72.6294,0.4259,330.9170,0.0134,189.7119,0.0101,16.0818,0.0575,16.2794,1.9110,7.6250,0.3586,0.3924,0.0056,72.6294,0.4259,330.9170,0.0134,189.7119,0.0101,16.6785,0.0511,43.6970,5.5674,*10.8188*,*0.5264*,0.3924,0.0056,72.6294,0.4259,330.9170,0.0134,189.7119,0.0101,16.0614,0.0429,22.8213,2.1385,8.3870,0.3401,0.3924,0.0056,72.6294,0.4259,330.9170,0.0134,189.7119,0.0101,16.0953,0.0672,14.7168,1.9879,7.4429,0.3690,0.3924,0.0056,72.6294,0.4259,330.9170,0.0134,189.7119,0.0101,17.8454,0.0703,52.3272,7.2366,*11.8242*,*0.6588*,0.3924,0.0056,72.6294,0.4259
iDR4_3_SPLUS-s24s21_0013558,1.1832559747703,271.5650,0.0147,280.3948,0.0343,17.6752,0.0113,5.8572,0.0409,0.4198,0.0166,0.3016,0.0022,10.3639,0.2715,271.5650,0.0147,280.3948,0.0343,18.0757,0.0368,5.9315,0.0774,0.3224,0.0349,0.3016,0.0022,10.3639,0.2715,271.5650,0.0147,280.3948,0.0343,18.3208,0.0706,5.9264,0.0735,0.3291,0.0331,0.3016,0.0022,10.3639,0.2715,271.5650,0.0147,280.3948,0.0343,18.0883,0.0510,5.9218,0.0701,0.3351,0.0315,0.3016,0.0022,10.3639,0.2715,271.5650,0.0147,280.3948,0.0343,18.1150,0.0481,5.9159,0.0658,0.3428,0.0295,0.3016,0.0022,10.3639,0.2715,271.5650,0.0147,280.3948,0.0343,17.6628,0.0266,5.8908,0.0500,0.3758,0.0219,0.3016,0.0022,10.3639,0.2715,271.5650,0.0147,280.3948,0.0343,17.7237,0.0133,5.8466,0.0423,0.4338,0.0170,0.3016,0.0022,10.3639,0.2715,271.5650,0.0147,280.3948,0.0343,17.5395,0.0318,5.7870,0.0768,0.5120,0.0323,0.3016,0.0022,10.3639,0.2715,271.5650,0.0147,280.3948,0.0343,17.9543,0.0139,5.9022,0.0566,0.3608,0.0251,0.3016,0.0022,10.3639,0.2715,271.5650,0.0147,280.3948,0.0343,17.5648,0.0149,5.8145,0.0573,0.4759,0.0235,0.3016,0.0022,10.3639,0.2715,271.5650,0.0147,280.3948,0.0343,17.4776,0.0247,5.7804,0.0819,0.5206,0.0346,0.3016,0.0022,10.3639,0.2715,271.5650,0.0147,280.3948,0.0343,18.6636,0.0372,5.9385,0.0828,0.3132,0.0374,0.3016,0.0022,10.3639,0.2715
iDR4_3_SPLUS-s24s21_0013187,1.1832559747703,237.1242,0.0075,301.5391,0.0126,16.0928,0.0042,6.9348,0.0195,0.6276,0.0051,0.5324,0.0013,22.1457,0.1690,237.1242,0.0075,301.5391,0.0126,16.6305,0.0140,7.2477,0.0341,0.4936,0.0102,0.5324,0.0013,22.1457,0.1690,237.1242,0.0075,301.5391,0.0126,16.7458,0.0235,7.2264,0.0325,0.5028,0.0097,0.5324,0.0013,22.1457,0.1690,237.1242,0.0075,301.5391,0.0126,16.5903,0.0185,7.2070,0.0310,0.5111,0.0092,0.5324,0.0013,22.1457,0.1690,237.1242,0.0075,301.5391,0.0126,16.4988,0.0158,7.1821,0.0293,0.5217,0.0086,0.5324,0.0013,22.1457,0.1690,237.1242,0.0075,301.5391,0.0126,16.0586,0.0091,7.0763,0.0229,0.5670,0.0064,0.5324,0.0013,22.1457,0.1690,237.1242,0.0075,301.5391,0.0126,16.1397,0.0049,6.8901,0.0201,0.6468,0.0053,0.5324,0.0013,22.1457,0.1690,237.1242,0.0075,301.5391,0.0126,15.9259,0.0108,6.6389,0.0343,0.7544,0.0102,0.5324,0.0013,22.1457,0.1690,237.1242,0.0075,301.5391,0.0126,16.3657,0.0052,7.1244,0.0255,0.5465,0.0073,0.5324,0.0013,22.1457,0.1690,237.1242,0.0075,301.5391,0.0126,15.9924,0.0055,6.7547,0.0262,0.7048,0.0075,0.5324,0.0013,22.1457,0.1690,237.1242,0.0075,301.5391,0.0126,15.8774,0.0086,6.6112,0.0365,0.7662,0.0109,0.5324,0.0013,22.1457,0.1690,237.1242,0.0075,301.5391,0.0126,17.1898,0.0138,7.2772,0.0363,0.4810,0.0110,0.5324,0.0013,22.1457,0.1690
iDR4_3_SPLUS-s24s21_0013206,1.1832559747703,157.5001,0.0275,224.6034,0.0133,17.7118,0.0125,5.0809,0.0518,0.9901,0.0239,0.2722,0.0040,88.3992,0.3103,157.5001,0.0275,224.6034,0.0133,18.8824,0.0681,4.6074,0.1073,0.7856,0.0571,0.2722,0.0040,88.3992,0.3103,157.5001,0.0275,224.6034,0.0133,18.2829,0.0635,4.6398,0.1017,0.7995,0.0542,0.2722,0.0040,88.3992,0.3103,157.5001,0.0275,224.6034,0.0133,18.6649,0.0780,4.6691,0.0968,0.8122,0.0516,0.2722,0.0040,88.3992,0.3103,157.5001,0.0275,224.6034,0.0133,18.2646,0.0514,4.7068,0.0905,0.8285,0.0483,0.2722,0.0040,88.3992,0.3103,157.5001,0.0275,224.6034,0.0133,17.9547,0.0329,4.8668,0.0669,0.8976,0.0353,0.2722,0.0040,88.3992,0.3103,157.5001,0.0275,224.6034,0.0133,17.7390,0.0141,5.1487,0.0536,1.0193,0.0232,0.2722,0.0040,88.3992,0.3103,157.5001,0.0275,224.6034,0.0133,17.2654,0.0274,5.5288,0.1034,1.1835,0.0449,0.2722,0.0040,88.3992,0.3103,157.5001,0.0275,224.6034,0.0133,18.1636,0.0178,4.7941,0.0769,0.8662,0.0410,0.2722,0.0040,88.3992,0.3103,157.5001,0.0275,224.6034,0.0133,17.3709,0.0149,5.3535,0.0752,1.1078,0.0314,0.2722,0.0040,88.3992,0.3103,157.5001,0.0275,224.6034,0.0133,17.2785,0.0237,5.5707,0.1106,1.2016,0.0484,0.2722,0.0040,88.3992,0.3103,157.5001,0.0275,224.6034,0.0133,19.0316,0.0483,4.5629,0.1152,0.7663,0.0611,0.2722,0.0040,88.3992,0.3103
iDR4_3_SPLUS-s25s12_0003152,1.14453880637418,207.5489,0.0112,269.5022,0.0095,15.8806,0.0037,9.4397,0.0238,0.7105,0.0045,0.2554,0.0006,49.7176,0.0590,207.5489,0.0112,269.5022,0.0095,17.5825,0.0234,9.4267,0.0446,0.3267,0.0084,0.2554,0.0006,49.7176,0.0590,207.5489,0.0112,269.5022,0.0095,17.2432,0.0276,9.4275,0.0424,0.3530,0.0080,0.2554,0.0006,49.7176,0.0590,207.5489,0.0112,269.5022,0.0095,17.0301,0.0211,9.4284,0.0403,0.3767,0.0076,0.2554,0.0006,49.7176,0.0590,207.5489,0.0112,269.5022,0.0095,16.7994,0.0167,9.4294,0.0378,0.4072,0.0071,0.2554,0.0006,49.7176,0.0590,207.5489,0.0112,269.5022,0.0095,16.3343,0.0094,9.4338,0.0286,0.5370,0.0054,0.2554,0.0006,49.7176,0.0590,207.5489,0.0112,269.5022,0.0095,15.8459,0.0040,9.4416,0.0249,0.7654,0.0047,0.2554,0.0006,49.7176,0.0590,207.5489,0.0112,269.5022,0.0095,15.3320,0.0078,9.4520,0.0462,1.0734,0.0087,0.2554,0.0006,49.7176,0.0590,207.5489,0.0112,269.5022,0.0095,16.5915,0.0055,9.4318,0.0324,0.4780,0.0061,0.2554,0.0006,49.7176,0.0590,207.5489,0.0112,269.5022,0.0095,15.5361,0.0046,9.4472,0.0344,0.9314,0.0065,0.2554,0.0006,49.7176,0.0590,207.5489,0.0112,269.5022,0.0095,15.2419,0.0067,9.4532,0.0492,1.1073,0.0093,0.2554,0.0006,49.7176,0.0590,207.5489,0.0112,269.5022,0.0095,17.8520,0.0172,9.4254,0.0478,0.2906,0.0090,0.2554,0.0006,49.7176,0.0590
iDR4_3_SPLUS-s25s12_0002771,1.14453880637418,128.2170,0.0022,287.6115,0.0038,15.1287,0.0024,6.3734,0.0129,1.6872,0.0045,0.3696,0.0006,15.6594,0.0595,128.2170,0.0022,287.6115,0.0038,17.0688,0.0158,7.4255,0.0336,1.2775,0.0130,0.3696,0.0006,15.6594,0.0595,128.2170,0.0022,287.6115,0.0038,16.8217,0.0197,7.3536,0.0320,1.3055,0.0123,0.3696,0.0006,15.6594,0.0595,128.2170,0.0022,287.6115,0.0038,16.5345,0.0143,7.2885,0.0305,1.3309,0.0116,0.3696,0.0006,15.6594,0.0595,128.2170,0.0022,287.6115,0.0038,16.3085,0.0115,7.2047,0.0285,1.3635,0.0108,0.3696,0.0006,15.6594,0.0595,128.2170,0.0022,287.6115,0.0038,15.7293,0.0062,6.8491,0.0208,1.5020,0.0075,0.3696,0.0006,15.6594,0.0595,128.2170,0.0022,287.6115,0.0038,15.1288,0.0025,6.2228,0.0118,1.7459,0.0044,0.3696,0.0006,15.6594,0.0595,128.2170,0.0022,287.6115,0.0038,14.5698,0.0041,5.3783,0.0226,2.0748,0.0104,0.3696,0.0006,15.6594,0.0595,128.2170,0.0022,287.6115,0.0038,16.0127,0.0042,7.0106,0.0242,1.4391,0.0090,0.3696,0.0006,15.6594,0.0595,128.2170,0.0022,287.6115,0.0038,14.7774,0.0025,5.7678,0.0152,1.9231,0.0069,0.3696,0.0006,15.6594,0.0595,128.2170,0.0022,287.6115,0.0038,14.4601,0.0038,5.2853,0.0246,2.1110,0.0114,0.3696,0.0006,15.6594,0.0595,128.2170,0.0022,287.6115,0.0038,17.4209,0.0127,7.5244,0.0359,1.2390,0.0140,0.3696,0.0006,15.6594,0.0595
iDR4_3_SPLUS-s25s12_0003871,1.14453880637418,290.0509,0.1435,196.4374,0.1029,18.7227,0.0510,7.4311,0.2516,0.7636,0.0498,0.6808,0.0166,72.5676,3.1468,290.0509,0.1435,196.4374,0.1029,19.9699,0.2355,7.3998,0.4132,0.5730,0.0910,0.6808,0.0166,72.5676,3.1468,290.0509,0.1435,196.4374,0.1029,19.2784,0.2064,7.4020,0.3900,0.5860,0.0854,0.6808,0.0166,72.5676,3.1468,290.0509,0.1435,196.4374,0.1029,19.4244,0.2106,7.4039,0.3696,0.5978,0.0805,0.6808,0.0166,72.5676,3.1468,290.0509,0.1435,196.4374,0.1029,18.9452,0.1339,7.4064,0.3446,0.6130,0.0743,0.6808,0.0166,72.5676,3.1468,290.0509,0.1435,196.4374,0.1029,18.8129,0.0939,7.4170,0.2606,0.6774,0.0529,0.6808,0.0166,72.5676,3.1468,290.0509,0.1435,196.4374,0.1029,18.6196,0.0542,7.4356,0.2774,0.7909,0.0563,0.6808,0.0166,72.5676,3.1468,290.0509,0.1435,196.4374,0.1029,18.5071,0.1518,7.4607,0.5369,0.9440,0.1187,0.6808,0.0166,72.5676,3.1468,290.0509,0.1435,196.4374,0.1029,18.9464,0.0547,7.4122,0.2932,0.6481,0.0615,0.6808,0.0166,72.5676,3.1468,290.0509,0.1435,196.4374,0.1029,18.4629,0.0749,7.4491,0.4030,0.8734,0.0870,0.6808,0.0166,72.5676,3.1468,290.0509,0.1435,196.4374,0.1029,18.4905,0.1350,7.4634,0.5706,0.9608,0.1266,0.6808,0.0166,72.5676,3.1468,290.0509,0.1435,196.4374,0.1029,19.7267,0.1185,7.3969,0.4462,0.5550,0.0989,0.6808,0.0166,72.5676,3.1468
iDR4_3_SPLUS-s25s12_0003507,1.14453880637418,373.9122,0.0496,242.7181,0.0526,17.4445,0.0198,7.3787,0.1200,0.9437,0.0204,0.9337,0.0095,-6.1260,7.2623,373.9122,0.0496,242.7181,0.0526,18.8245,0.0979,7.4940,0.2168,0.6342,0.0419,0.9337,0.0095,-6.1260,7.2623,373.9122,0.0496,242.7181,0.0526,18.4557,0.1127,7.4861,0.2054,0.6554,0.0394,0.9337,0.0095,-6.1260,7.2623,373.9122,0.0496,242.7181,0.0526,18.3719,0.0944,7.4790,0.1954,0.6745,0.0372,0.9337,0.0095,-6.1260,7.2623,373.9122,0.0496,242.7181,0.0526,18.1123,0.0723,7.4698,0.1829,0.6992,0.0345,0.9337,0.0095,-6.1260,7.2623,373.9122,0.0496,242.7181,0.0526,17.7738,0.0431,7.4308,0.1383,0.8038,0.0245,0.9337,0.0095,-6.1260,7.2623,373.9122,0.0496,242.7181,0.0526,17.4205,0.0217,7.3621,0.1279,0.9880,0.0224,0.9337,0.0095,-6.1260,7.2623,373.9122,0.0496,242.7181,0.0526,17.0331,0.0486,7.2695,0.2408,1.2364,0.0477,0.9337,0.0095,-6.1260,7.2623,373.9122,0.0496,242.7181,0.0526,17.9688,0.0272,7.4485,0.1565,0.7563,0.0286,0.9337,0.0095,-6.1260,7.2623,373.9122,0.0496,242.7181,0.0526,17.1679,0.0283,7.3123,0.1798,1.1219,0.0344,0.9337,0.0095,-6.1260,7.2623,373.9122,0.0496,242.7181,0.0526,17.0574,0.0457,7.2593,0.2564,1.2638,0.0510,0.9337,0.0095,-6.1260,7.2623,373.9122,0.0496,242.7181,0.0526,18.9680,0.0671,7.5049,0.2328,0.6051,0.0453,0.9337,0.0095,-6.1260,7.2623
iDR4_3_SPLUS-s25s14_0029551,1.16271519890744,372.0150,0.0270,185.0397,0.0436,18.5189,0.0249,4.1206,0.0686,1.0607,0.0556,0.3941,0.0104,18.8020,0.9810,372.0150,0.0270,185.0397,0.0436,19.6141,0.0950,4.0489,0.1113,0.5504,0.1001,0.3941,0.0104,18.8020,0.9810,372.0150,0.0270,185.0397,0.0436,19.2110,0.1074,4.0538,0.1044,0.5853,0.0935,0.3941,0.0104,18.8020,0.9810,372.0150,0.0270,185.0397,0.0436,18.8729,0.0725,4.0582,0.0984,0.6169,0.0876,0.3941,0.0104,18.8020,0.9810,372.0150,0.0270,185.0397,0.0436,18.9189,0.0695,4.0639,0.0910,0.6575,0.0803,0.3941,0.0104,18.8020,0.9810,372.0150,0.0270,185.0397,0.0436,18.5596,0.0423,4.0882,0.0668,0.8299,0.0553,0.3941,0.0104,18.8020,0.9810,372.0150,0.0270,185.0397,0.0436,18.5168,0.0290,4.1309,0.0778,1.1337,0.0648,0.3941,0.0104,18.8020,0.9810,372.0150,0.0270,185.0397,0.0436,18.3409,0.0719,4.1885,0.1583,1.5432,0.1417,0.3941,0.0104,18.8020,0.9810,372.0150,0.0270,185.0397,0.0436,18.7006,0.0254,4.0772,0.0760,0.7516,0.0651,0.3941,0.0104,18.8020,0.9810,372.0150,0.0270,185.0397,0.0436,18.2906,0.0353,4.1619,0.1178,1.3543,0.1035,0.3941,0.0104,18.8020,0.9810,372.0150,0.0270,185.0397,0.0436,18.2061,0.0565,4.1948,0.1683,1.5884,0.1512,0.3941,0.0104,18.8020,0.9810,372.0150,0.0270,185.0397,0.0436,19.5561,0.0568,4.0421,0.1211,0.5024,0.1095,0.3941,0.0104,18.8020,0.9810
iDR4_3_SPLUS-s25s14_0023490,1.16271519890744,328.0535,0.0206,213.3613,0.0131,16.4378,0.0078,10.4163,0.0749,1.2132,0.0126,0.3859,0.0017,57.6239,0.1999,328.0535,0.0206,213.3613,0.0131,18.0337,0.0435,10.8668,0.1460,0.6661,0.0250,0.3859,0.0017,57.6239,0.1999,328.0535,0.0206,213.3613,0.0131,17.8764,0.0596,10.8360,0.1386,0.7035,0.0237,0.3859,0.0017,57.6239,0.1999,328.0535,0.0206,213.3613,0.0131,17.6472,0.0443,10.8081,0.1319,0.7374,0.0224,0.3859,0.0017,57.6239,0.1999,328.0535,0.0206,213.3613,0.0131,17.3650,0.0330,10.7723,0.1236,0.7809,0.0209,0.3859,0.0017,57.6239,0.1999,328.0535,0.0206,213.3613,0.0131,16.8103,0.0174,10.6200,0.0927,0.9658,0.0152,0.3859,0.0017,57.6239,0.1999,328.0535,0.0206,213.3613,0.0131,16.3803,0.0085,10.3519,0.0780,1.2915,0.0135,0.3859,0.0017,57.6239,0.1999,328.0535,0.0206,213.3613,0.0131,15.9577,0.0170,9.9903,0.1462,1.7307,0.0272,0.3859,0.0017,57.6239,0.1999,328.0535,0.0206,213.3613,0.0131,17.0741,0.0122,10.6892,0.1056,0.8818,0.0176,0.3859,0.0017,57.6239,0.1999,328.0535,0.0206,213.3613,0.0131,16.0923,0.0101,10.1570,0.1080,1.5281,0.0198,0.3859,0.0017,57.6239,0.1999,328.0535,0.0206,213.3613,0.0131,15.8924,0.0152,9.9505,0.1561,1.7790,0.0291,0.3859,0.0017,57.6239,0.1999,328.0535,0.0206,213.3613,0.0131,18.4102,0.0360,10.9092,0.1566,0.6147,0.0270,0.3859,0.0017,57.6239,0.1999
iDR4_3_SPLUS-s25s14_0023466,1.16271519890744,183.7245,0.0428,269.1097,0.0220,18.1994,0.0170,4.8238,0.0585,0.5862,0.0370,0.3248,0.0059,78.0948,0.5484,183.7245,0.0428,269.1097,0.0220,19.3849,0.0789,4.6435,0.1098,0.4591,0.0772,0.3248,0.0059,78.0948,0.5484,183.7245,0.0428,269.1097,0.0220,19.0097,0.0916,4.6558,0.1040,0.4678,0.0731,0.3248,0.0059,78.0948,0.5484,183.7245,0.0428,269.1097,0.0220,18.7707,0.0667,4.6670,0.0989,0.4757,0.0695,0.3248,0.0059,78.0948,0.5484,183.7245,0.0428,269.1097,0.0220,18.7440,0.0601,4.6813,0.0926,0.4858,0.0649,0.3248,0.0059,78.0948,0.5484,183.7245,0.0428,269.1097,0.0220,18.3612,0.0356,4.7423,0.0696,0.5287,0.0477,0.3248,0.0059,78.0948,0.5484,183.7245,0.0428,269.1097,0.0220,18.2383,0.0202,4.8496,0.0619,0.6044,0.0385,0.3248,0.0059,78.0948,0.5484,183.7245,0.0428,269.1097,0.0220,18.0094,0.0513,4.9943,0.1170,0.7064,0.0753,0.3248,0.0059,78.0948,0.5484,183.7245,0.0428,269.1097,0.0220,18.5012,0.0205,4.7146,0.0791,0.5092,0.0550,0.3248,0.0059,78.0948,0.5484,183.7245,0.0428,269.1097,0.0220,17.9423,0.0224,4.9276,0.0868,0.6593,0.0546,0.3248,0.0059,78.0948,0.5484,183.7245,0.0428,269.1097,0.0220,17.8540,0.0383,5.0103,0.1247,0.7176,0.0806,0.3248,0.0059,78.0948,0.5484,183.7245,0.0428,269.1097,0.0220,19.5580,0.0549,4.6265,0.1178,0.4471,0.0829,0.3248,0.0059,78.0948,0.5484
