ID,Field,RA,DEC,X,Y,ELONGATION,ELLIPTICITY,THETA,A,B,FLUX_RADIUS_50,FLUX_RADIUS_90,u_auto,e_u_auto,SEX_FLAGS_u,J0378_auto,e_J0378_auto,SEX_FLAGS_J0378,J0395_auto,e_J0395_auto,SEX_FLAGS_J0395,J0410_auto,e_J0410_auto,SEX_FLAGS_J0410,J0430_auto,e_J0430_auto,SEX_FLAGS_J0430,g_auto,e_g_auto,SEX_FLAGS_g,J0515_auto,e_J0515_auto,SEX_FLAGS_J0515,r_auto,e_r_auto,SEX_FLAGS_r,J0660_auto,e_J0660_auto,SEX_FLAGS_J0660,i_auto,e_i_auto,SEX_FLAGS_i,J0861_auto,e_J0861_auto,SEX_FLAGS_J0861,z_auto,e_z_auto,SEX_FLAGS_z,zml,odds,_RAJ2000,_DEJ2000,Group,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation
iDR4_3_MC0050_0037312,MC0050,23.41913755109449,-69.30997687505707,6233.897,8087.775,1.3763807,0.2734568,84.81344,0.0010228344,7.429279E-4,11.640624,21.880274,17.770994,0.1022317,2,18.099197,0.23867495,2,17.563318,0.21886332,2,17.438042,0.16054034,2,17.417982,0.1416658,2,17.209312,0.02549169,2,16.901691,0.07592914,2,16.899704,0.02177327,2,16.791159,0.031014137,2,16.556284,0.02380403,2,16.37526,0.06790441,2,16.504694,0.068144895,2,0.054,0.9570144,23.419,-69.31,32,2,01 33 40.56,-69 18 36.0,0.0,,18.9275,18.6567,Simbad,0.1937512294663153
iDR4_3_MC0050_0037845,MC0050,23.383152297004397,-69.31234865849578,6317.0273,8071.795,1.2760422,0.21632683,-64.306244,7.750946E-4,6.0787174E-4,7.320168,15.589893,18.374853,0.11991885,0,18.137707,0.1679037,0,17.836277,0.1908354,0,17.574791,0.124239564,0,17.793007,0.13666904,0,17.631727,0.02582907,0,17.220724,0.06980962,0,17.275356,0.02114418,0,17.179178,0.030494459,0,17.066248,0.0261049,0,17.020401,0.084181026,0,17.078884,0.07910065,0,0.028416667,0.96022844,23.3835833,-69.3123056,32,1,01 33 32.06,-69 18 44.3,0.0,,19.2767,18.9956,Simbad,0.569639472309368
iDR4_3_MC0050_0038239,MC0050,23.448516505241784,-69.32930124788611,6165.359,7961.619,1.0939697,0.08589792,50.342167,5.287816E-4,4.833214E-4,5.348421,9.708111,18.882078,0.13916087,2,17.952898,0.104424424,2,19.541893,0.6615393,2,18.855524,0.2904128,2,19.217531,0.36441755,2,18.532436,0.042444043,2,18.322016,0.13804342,2,18.154129,0.03401619,2,18.10306,0.051076762,2,17.98097,0.043438572,2,17.910183,0.1368444,2,18.193773,0.15838137,2,0.06708334,0.7581317,23.4485833,-69.3293889,32,3,01 33 47.66,-69 19 45.8,0.0,,20.0152,19.5624,Simbad,0.32676475405937694
iDR4_3_MC0050_0038361,MC0050,23.459386082735094,-69.33399007990346,6140.105,7931.0435,2.5759645,0.6117959,30.21883,0.0012249782,4.7703861E-4,6.8121886,17.21967,18.402775,0.1145926,0,18.136454,0.15546024,0,17.867508,0.18161394,0,17.504354,0.107422724,0,17.34556,0.08361977,0,17.02554,0.013843711,0,16.88894,0.047617167,0,16.560719,0.010254541,0,16.513306,0.015491177,0,16.298042,0.01195684,0,16.321518,0.04081845,0,16.198816,0.03243483,0,0.0525,0.9955508,23.4589167,-69.3338889,32,4,01 33 50.14,-69 20 02.0,0.0,,18.8685,18.3972,Simbad,0.6987980019644844
