ID,CHI2NU,XC_R,e_XC_R,YC_R,e_YC_R,RE_R,e_RE_R,MAG_R,e_MAG_R,n_R,e_n_R,AR_R,e_AR_R,PA_R,e_PA_R,XC_J0378,e_XC_J0378,YC_J0378,e_YC_J0378,RE_J0378,e_RE_J0378,MAG_J0378,e_MAG_J0378,n_J0378,e_n_J0378,AR_J0378,e_AR_J0378,PA_J0378,e_PA_J0378,XC_J0395,e_XC_J0395,YC_J0395,e_YC_J0395,RE_J0395,e_RE_J0395,MAG_J0395,e_MAG_J0395,n_J0395,e_n_J0395,AR_J0395,e_AR_J0395,PA_J0395,e_PA_J0395,XC_J0410,e_XC_J0410,YC_J0410,e_YC_J0410,RE_J0410,e_RE_J0410,MAG_J0410,e_MAG_J0410,n_J0410,e_n_J0410,AR_J0410,e_AR_J0410,PA_J0410,e_PA_J0410,XC_J0430,e_XC_J0430,YC_J0430,e_YC_J0430,RE_J0430,e_RE_J0430,MAG_J0430,e_MAG_J0430,n_J0430,e_n_J0430,AR_J0430,e_AR_J0430,PA_J0430,e_PA_J0430,XC_J0515,e_XC_J0515,YC_J0515,e_YC_J0515,RE_J0515,e_RE_J0515,MAG_J0515,e_MAG_J0515,n_J0515,e_n_J0515,AR_J0515,e_AR_J0515,PA_J0515,e_PA_J0515,XC_J0660,e_XC_J0660,YC_J0660,e_YC_J0660,RE_J0660,e_RE_J0660,MAG_J0660,e_MAG_J0660,n_J0660,e_n_J0660,AR_J0660,e_AR_J0660,PA_J0660,e_PA_J0660,XC_J0861,e_XC_J0861,YC_J0861,e_YC_J0861,RE_J0861,e_RE_J0861,MAG_J0861,e_MAG_J0861,n_J0861,e_n_J0861,AR_J0861,e_AR_J0861,PA_J0861,e_PA_J0861,XC_G,e_XC_G,YC_G,e_YC_G,RE_G,e_RE_G,MAG_G,e_MAG_G,n_G,e_n_G,AR_G,e_AR_G,PA_G,e_PA_G,XC_I,e_XC_I,YC_I,e_YC_I,RE_I,e_RE_I,MAG_I,e_MAG_I,n_I,e_n_I,AR_I,e_AR_I,PA_I,e_PA_I,XC_Z,e_XC_Z,YC_Z,e_YC_Z,RE_Z,e_RE_Z,MAG_Z,e_MAG_Z,n_Z,e_n_Z,AR_Z,e_AR_Z,PA_Z,e_PA_Z,XC_U,e_XC_U,YC_U,e_YC_U,RE_U,e_RE_U,MAG_U,e_MAG_U,n_U,e_n_U,AR_U,e_AR_U,PA_U,e_PA_U
iDR4_3_STRIPE82-0019_0006972,1.22724773215422,392.4262,0.0324,321.5215,0.0245,17.7776,0.0205,5.2524,0.0885,1.1315,0.0294,0.6712,0.0063,-67.2718,1.3558,392.4262,0.0324,321.5215,0.0245,19.1352,0.1171,6.0792,0.1905,0.9454,0.0656,0.6712,0.0063,-67.2718,1.3558,392.4262,0.0324,321.5215,0.0245,19.2140,0.1934,6.0227,0.1817,0.9581,0.0622,0.6712,0.0063,-67.2718,1.3558,392.4262,0.0324,321.5215,0.0245,18.9040,0.1223,5.9715,0.1738,0.9696,0.0591,0.6712,0.0063,-67.2718,1.3558,392.4262,0.0324,321.5215,0.0245,18.5795,0.0850,5.9057,0.1638,0.9844,0.0552,0.6712,0.0063,-67.2718,1.3558,392.4262,0.0324,321.5215,0.0245,18.0726,0.0513,5.6263,0.1244,1.0474,0.0403,0.6712,0.0063,-67.2718,1.3558,392.4262,0.0324,321.5215,0.0245,17.6837,0.0212,5.1341,0.0849,1.1582,0.0299,0.6712,0.0063,-67.2718,1.3558,392.4262,0.0324,321.5215,0.0245,17.5236,0.0432,4.4706,0.1405,1.3076,0.0592,0.6712,0.0063,-67.2718,1.3558,392.4262,0.0324,321.5215,0.0245,18.2415,0.0298,5.7532,0.1415,1.0188,0.0467,0.6712,0.0063,-67.2718,1.3558,392.4262,0.0324,321.5215,0.0245,17.5104,0.0240,4.7766,0.1029,1.2387,0.0423,0.6712,0.0063,-67.2718,1.3558,392.4262,0.0324,321.5215,0.0245,17.4475,0.0390,4.3975,0.1510,1.3241,0.0636,0.6712,0.0063,-67.2718,1.3558,392.4262,0.0324,321.5215,0.0245,19.2927,0.0871,6.1569,0.2029,0.9278,0.0704,0.6712,0.0063,-67.2718,1.3558
iDR4_3_STRIPE82-0019_0007276,1.22724773215422,414.7334,0.0418,447.1114,0.0355,19.6095,0.0397,1.1192,0.0612,1.1266,0.4909,0.3699,0.0618,11.4579,4.6254,414.7334,0.0418,447.1114,0.0355,20.8498,0.2100,0.9520,0.1638,0.2842,1.0093,0.3699,0.0618,11.4579,4.6254,414.7334,0.0418,447.1114,0.0355,21.0764,0.3889,0.9635,0.1554,0.3418,0.9593,0.3699,0.0618,11.4579,4.6254,414.7334,0.0418,447.1114,0.0355,20.4520,0.1789,0.9738,0.1478,0.3939,0.9149,0.3699,0.0618,11.4579,4.6254,414.7334,0.0418,447.1114,0.0355,20.1893,0.1270,0.9871,0.1382,0.4609,0.8590,0.3699,0.0618,11.4579,4.6254,414.7334,0.0418,447.1114,0.0355,19.7071,0.0895,1.0436,0.0994,0.7457,0.6457,0.3699,0.0618,11.4579,4.6254,414.7334,0.0418,447.1114,0.0355,19.7312,0.0500,1.1432,0.0572,1.2471,0.4958,0.3699,0.0618,11.4579,4.6254,414.7334,0.0418,447.1114,0.0355,19.3621,0.0995,1.2774,0.1174,1.9232,0.9006,0.3699,0.0618,11.4579,4.6254,414.7334,0.0418,447.1114,0.0355,20.0734,0.0449,1.0180,0.1165,0.6163,0.7366,0.3699,0.0618,11.4579,4.6254,414.7334,0.0418,447.1114,0.0355,19.5645,0.0596,1.2155,0.0785,1.6114,0.6609,0.3699,0.0618,11.4579,4.6254,414.7334,0.0418,447.1114,0.0355,19.3147,0.0866,1.2921,0.1277,1.9977,0.9640,0.3699,0.0618,11.4579,4.6254,414.7334,0.0418,447.1114,0.0355,21.1564,0.1769,0.9363,0.1754,0.2050,1.0792,0.3699,0.0618,11.4579,4.6254
iDR4_3_STRIPE82-0019_0007943,1.22724773215422,430.7089,0.0120,388.0320,0.0278,16.0072,0.0064,15.2428,0.0708,0.9280,0.0071,0.2343,0.0008,-23.3390,0.0813,430.7089,0.0120,388.0320,0.0278,17.8964,0.0559,16.3803,0.1566,0.5788,0.0165,0.2343,0.0008,-23.3390,0.0813,430.7089,0.0120,388.0320,0.0278,17.9099,0.0894,16.3025,0.1490,0.6026,0.0156,0.2343,0.0008,-23.3390,0.0813,430.7089,0.0120,388.0320,0.0278,17.1599,0.0385,16.2321,0.1422,0.6243,0.0149,0.2343,0.0008,-23.3390,0.0813,430.7089,0.0120,388.0320,0.0278,17.0366,0.0320,16.1416,0.1336,0.6521,0.0139,0.2343,0.0008,-23.3390,0.0813,430.7089,0.0120,388.0320,0.0278,16.4533,0.0182,15.7571,0.0999,0.7701,0.0101,0.2343,0.0008,-23.3390,0.0813,430.7089,0.0120,388.0320,0.0278,15.9487,0.0069,15.0801,0.0691,0.9780,0.0071,0.2343,0.0008,-23.3390,0.0813,430.7089,0.0120,388.0320,0.0278,15.4750,0.0117,14.1671,0.1237,1.2583,0.0142,0.2343,0.0008,-23.3390,0.0813,430.7089,0.0120,388.0320,0.0278,16.7075,0.0103,15.9318,0.1145,0.7165,0.0117,0.2343,0.0008,-23.3390,0.0813,430.7089,0.0120,388.0320,0.0278,15.6428,0.0071,14.5882,0.0891,1.1290,0.0100,0.2343,0.0008,-23.3390,0.0813,430.7089,0.0120,388.0320,0.0278,15.3785,0.0104,14.0665,0.1330,1.2892,0.0153,0.2343,0.0008,-23.3390,0.0813,430.7089,0.0120,388.0320,0.0278,18.1520,0.0440,16.4872,0.1673,0.5459,0.0177,0.2343,0.0008,-23.3390,0.0813
iDR4_3_STRIPE82-0019_0007419,1.22724773215422,359.4796,0.0220,439.5966,0.0090,16.9673,0.0091,7.0804,0.0510,1.0539,0.0144,0.2618,0.0014,78.0608,0.1672,359.4796,0.0220,439.5966,0.0090,18.7786,0.0737,7.5705,0.1180,0.8449,0.0347,0.2618,0.0014,78.0608,0.1672,359.4796,0.0220,439.5966,0.0090,18.6018,0.0977,7.5370,0.1123,0.8592,0.0329,0.2618,0.0014,78.0608,0.1672,359.4796,0.0220,439.5966,0.0090,18.1115,0.0529,7.5067,0.1071,0.8721,0.0313,0.2618,0.0014,78.0608,0.1672,359.4796,0.0220,439.5966,0.0090,17.9219,0.0413,7.4677,0.1006,0.8888,0.0293,0.2618,0.0014,78.0608,0.1672,359.4796,0.0220,439.5966,0.0090,17.4067,0.0256,7.3020,0.0746,0.9594,0.0213,0.2618,0.0014,78.0608,0.1672,359.4796,0.0220,439.5966,0.0090,16.9429,0.0099,7.0103,0.0491,1.0838,0.0142,0.2618,0.0014,78.0608,0.1672,359.4796,0.0220,439.5966,0.0090,16.5575,0.0177,6.6170,0.0890,1.2515,0.0281,0.2618,0.0014,78.0608,0.1672,359.4796,0.0220,439.5966,0.0090,17.6087,0.0141,7.3773,0.0859,0.9273,0.0248,0.2618,0.0014,78.0608,0.1672,359.4796,0.0220,439.5966,0.0090,16.6598,0.0102,6.7984,0.0631,1.1742,0.0196,0.2618,0.0014,78.0608,0.1672,359.4796,0.0220,439.5966,0.0090,16.4782,0.0156,6.5737,0.0960,1.2700,0.0304,0.2618,0.0014,78.0608,0.1672,359.4796,0.0220,439.5966,0.0090,18.8711,0.0511,7.6166,0.1261,0.8253,0.0372,0.2618,0.0014,78.0608,0.1672
