group_id,ra,dec
92726,183.62289841,3.36971919
406556,190.31299456,29.36708204
221452,167.98387052,8.65619446
275896,177.64916141,7.22585228
417910,201.62992535,27.27898985
389386,204.6474328,26.49306837
95870,321.35593748,-6.95890713
153581,313.18789707,1.22105672
403538,122.55048345,15.00631179
127226,190.99976202,4.53948691
403973,172.96555179,29.63228005
147316,257.30793572,30.50504339
137313,210.29869393,4.95769991
153933,233.12944152,3.93481183
344132,182.0247931,15.32229531
307552,248.71236213,27.17361532
129684,201.45688761,5.90410593
290836,196.91313828,9.63848581
255588,177.24450435,11.30855328
137224,202.05349046,5.32508228
434538,222.51453839,17.83076877
254171,252.08519522,22.94067329
371885,228.25126926,24.38918826
393444,222.55919286,22.50255094
125825,158.09597456,-0.66165011
387665,208.18661169,29.01248244
54758,195.74025398,0.46870037
195020,157.5173465,6.08316198
354740,135.61391104,25.60224056
468710,155.38755521,17.58262735
361910,212.21355022,32.21193079
234149,183.27416167,14.63316758
339757,132.3207752,27.12013887
293317,205.57725506,6.935774
420008,133.34576093,15.61242153
277332,167.90531422,8.13179467
473122,134.04298611,11.89484767
57748,136.3877321,-0.17051025
384390,216.65975979,26.91038486
395504,206.70062302,23.37402466
113627,162.88550464,3.12175255
58510,217.89270884,-0.20091039
317791,239.00655167,30.21644739
58266,181.50811709,-0.02377286
362914,145.02116454,27.6846414
231020,139.3331893,8.62097624
200222,170.67726664,9.81559779
121127,150.01235003,3.95303084
289550,244.85755776,23.9896027
60896,149.20582382,1.12049709
450221,196.27460018,18.54642239
104991,339.57460452,14.7196224
360082,162.59207087,32.32741941
434020,174.72014858,21.80784205
95219,331.0099843,-8.95158787
149037,200.23761798,-2.86662013
441433,196.00815305,25.59090522
444589,246.46354118,8.80239305
448308,157.58209726,18.25849759
268026,223.53606128,9.34043785
136342,169.2228066,4.88961638
302726,250.39213047,30.13915748
153186,219.64114059,-1.45839315
271008,222.60025408,10.69726731
117661,164.12439697,3.57027814
454281,206.19874283,17.13790785
233641,140.09067454,10.38046113
308456,242.02005744,26.81588674
195731,158.17904953,6.50925553
411582,177.05109864,26.58014354
120822,182.29879994,4.40500952
226119,138.27040125,8.68378935
222443,164.88592038,10.07487204
410666,143.3490338,21.33827059
471001,151.69673729,15.18994254
439173,193.38006157,23.970155
429580,219.46141312,19.26661734
226144,140.5370409,9.01394088
461905,174.81643912,17.07319435
297638,213.07114602,6.55984977
426402,226.34524176,16.25736429
466575,133.82397728,12.7163744
329924,333.85116386,0.69782549
119714,144.86696229,2.88436586
365674,239.72740145,22.77932882
184103,116.53370095,24.78835559
291126,224.23127786,7.57230256
426996,181.04290893,21.96436904
110992,5.91725213,15.22147978
270794,206.99085322,12.32439378
199916,143.5632928,7.5682027
230732,150.4931532,9.72068833
296789,211.95675751,5.75715996
461385,166.26454926,15.7016136
156360,348.81547745,13.6516321
293223,208.26745464,6.33251742
343074,206.10288591,13.17536305
372942,202.18849431,30.34042453
148992,228.56216901,-2.69209906
66660,197.8745565,-2.70679429
66391,173.34660568,-2.73797136
416230,160.58169197,25.64008816
84850,159.61293539,1.79739138
64385,176.4344196,-2.91125722
268061,225.38629244,8.9680147
433491,125.81839329,11.68789869
326941,343.0251555,0.50056829
456939,229.21567881,11.88127136
419192,195.12841214,25.063798
201210,181.82518589,10.58509406
113171,173.84491308,1.98475604
449979,175.06189081,20.59917097
438440,175.82240166,23.57889577
97189,25.71271774,-9.66802471
408614,192.47684097,30.43253078
277036,189.2650536,7.9978867
245552,136.39648959,31.25728612
469397,150.06409745,13.4114688
126088,164.60224471,-0.24498642
465508,200.97439515,17.69063193
473294,150.18016479,15.28428436
122856,175.48110823,6.03379169
440217,183.43209709,25.18253025
445431,207.2714052,18.47860067
85745,184.98364446,2.41750077
153124,214.95208656,-1.7070483
342190,171.72661814,15.36060447
414193,141.89058084,19.90638133
443843,221.78652416,20.9597184
170088,116.15268448,30.12964968
157499,335.76439669,14.10618254
433964,171.07983736,21.53430118
60813,140.69441092,1.16130437
291274,233.55544625,6.60711735
190249,157.29065849,6.00699004
460007,166.72823093,16.29609981
411943,160.69340093,25.0438453
276060,192.94381795,7.20058311
111156,20.47216699,14.8957118
255224,246.71749618,28.76513329
53991,199.11227243,0.13475409
119636,136.80775959,2.30085901
291150,225.644808,7.43779394
354325,130.27919672,22.64366101
342887,187.82367905,14.12081876
159463,351.66217697,15.49177872
304687,241.51911668,27.0673477
105463,16.72675539,-10.65056164
88558,214.9324609,0.99745108
113793,168.83094475,3.51863588
456514,214.13958434,14.22498275
448181,146.93741341,16.25119317
369708,223.34866352,28.78470668
163165,24.26303237,0.22896505
97988,4.98844566,-10.31423129
226350,156.1798067,11.08921302
162343,22.00042098,-0.96863331
390550,249.14408951,13.55058565
283649,229.74288189,9.57386086
462117,160.78391995,16.81593407
383257,225.4228761,23.68376615
345115,205.88444178,15.1436763
452992,244.86377415,9.16304657
463070,192.50609284,17.37383024
184145,123.89550324,28.24824554
433394,230.03801239,15.52172648
230347,151.30653083,9.39527019
67621,140.64139077,-0.78178057
56422,189.42879042,-1.02861774
377296,198.54284882,32.22800279
161335,57.7492173,1.08645945
414091,130.05508466,15.64587751
222828,181.18323877,11.03279853
298646,228.35640508,6.30487714
255329,253.35968163,23.49514879
386876,186.84324611,30.47605143
249343,253.12818567,32.22248737
415161,171.54901985,26.26929887
425117,130.96761973,13.52666281
61592,10.30086775,13.81867655
443664,228.77628708,18.28905201
358725,139.87779872,27.86803233
62342,30.33490362,13.25224871
325065,349.02929229,-1.23568893
194988,155.00501891,6.00547181
106828,316.38266287,9.21324333
211583,251.04041132,29.21792546
312109,194.9406997,14.11640161
211524,253.22159496,26.59438023
165128,17.69281531,0.79336611
468001,135.44798773,12.90095521
301620,255.14691064,24.44580847
267521,176.11553385,11.77121117
378402,223.95541949,26.11549026
453886,246.06125536,10.99687373
122551,167.28787412,5.47102987
254090,246.00143877,27.68283183
121807,156.37058002,4.79956675
472730,137.21116238,12.34377963
154412,217.16464289,5.96231557
213398,252.50120241,31.75728239
58450,213.67199225,-0.14377928
218775,130.15765345,32.21571204
52728,220.65379793,-0.77308415
467157,24.24957575,-9.07220353
227087,122.34795829,24.18077584
389533,216.85632273,24.1154747
434749,238.65278083,13.39906866
93767,231.51988111,3.2153245
313770,213.09449163,13.81512774
292339,209.41761567,9.85278992
434292,202.75621891,21.20976343
84272,179.90523232,1.49600961
118559,166.40533457,4.4231854
232699,188.90382534,13.83351908
219012,116.08371014,22.07376742
354294,126.76561082,20.60372114
384879,190.15171591,29.26756809
54079,207.56523608,0.1860316
201850,176.63903083,10.74452856
423870,156.13825302,22.12569582
135703,196.95483924,4.14949939
393872,213.08065446,25.12399016
386903,189.87648252,30.50229036
442616,192.11531836,19.85632071
103857,338.35798694,13.32512323
106276,1.42086538,-9.33727422
161119,332.0674604,-7.57218393
343226,180.24409213,14.36188945
157984,0.5753516,13.77824846
58089,167.1699089,-0.18859297
84821,157.01347016,1.60901131
473228,144.71850985,14.33224915
155563,235.30771175,5.85857836
473647,147.8816987,15.31991301
270355,169.91997394,12.83960067
165079,13.11916244,0.77366343
397012,248.45292548,12.57336995
292736,193.79357134,11.08155849
333957,28.607155,0.15029266
411017,166.01857555,25.13597032
253779,247.98940695,25.65688115
372499,212.07352671,30.29557544
184137,122.372322,27.08965234
357014,154.64048894,29.87205313
293918,227.06077752,6.20528224
127390,206.468474,4.09003226
129181,197.48202175,5.65232501
257359,196.6923029,11.45183915
332709,28.6983795,-0.7235233
458519,217.11905493,15.83012953
201384,196.41785997,10.26654067
447657,163.11958157,18.20723893
291995,232.77188062,7.03268119
375992,176.16547697,31.82434395
268452,177.53677299,12.27910258
108109,38.74237398,-8.87705281
295645,205.81139403,9.91118785
359826,238.31574879,25.00388622
233180,166.54569529,13.59227359
271344,187.26909978,13.57284704
184876,125.22878455,30.27370762
373098,185.38032829,31.87915925
413289,185.16453726,27.94459807
381026,230.09789373,23.478052
410218,131.79083468,17.0833955
102987,337.96499029,12.46038526
244715,140.28244139,31.81096418
128169,224.81789754,3.77152358
293043,204.68744065,6.13097468
406478,182.42712421,29.38629236
107571,351.62915924,-9.07596108
473709,156.87459127,16.63162608
440281,190.19735791,25.02512486
53121,193.09772226,-0.36985629
222722,169.58434293,10.74154457
390731,215.83650966,25.22103193
126024,160.15054381,-0.22096
295022,201.87344585,9.69917578
100709,357.13031427,-8.96691065
191824,160.94894508,7.28869945
137002,183.39924383,5.55945305
372432,228.32595595,25.17195097
107742,42.984869,-8.37707306
85794,190.2975816,2.46962173
127321,200.04912396,4.31897401
364122,238.21408171,21.75485286
398194,14.31100946,0.31419333
58475,215.01270494,-0.01377606
267010,194.40380665,11.35511396
180410,120.15843721,29.40251801
462832,190.29235336,17.11625868
363951,220.46332564,28.61400739
359939,162.41952911,31.8656228
393451,222.93902996,22.4322071
319368,229.30505191,30.98033211
420243,135.69970321,17.28848863
158267,1.90392652,14.31446294
278845,187.79381065,8.55803881
122489,162.97344986,5.46438968
407686,157.15461535,27.41377028
305873,245.67632791,26.72092049
169678,118.04782848,30.81481819
255522,173.83395653,11.21164071
277709,197.93581264,8.323162
158393,332.52867305,12.35994862
455373,229.35875562,13.03886632
400857,125.83675838,18.05595936
236169,126.96797378,25.4709293
158272,2.25495048,14.34970256
365313,239.07161309,22.69628072
339391,132.85645869,26.92549613
385657,210.52175406,27.1719253
409222,192.17295393,30.9071706
63193,53.20058234,-7.69376871
380289,157.34947798,29.82106863
268470,178.29172595,12.33179532
352254,199.49923318,8.36651409
154563,227.34316569,5.21080356
397940,57.30429843,-1.01568494
440802,191.75914051,25.28410007
135631,190.49359779,4.20265535
88244,168.14354779,1.32785654
51956,204.87969182,-1.05813823
88163,152.54994588,0.92868132
220710,152.09704399,8.31193177
60693,223.30726827,0.6564871
100689,354.55743169,-8.97796159
303201,236.53789528,28.37010211
379881,144.12327505,25.621708
333406,35.38562966,-0.30784596
425375,133.80349317,15.23541372
316241,212.68243314,13.73337656
314087,212.59248351,14.34038482
438376,170.25758213,23.13408915
464730,186.40450213,17.43762634
266890,181.58835548,11.43887534
157280,341.7112356,14.44578238
451851,209.76311294,18.43504741
443726,223.10121068,20.33426915
196653,176.79908601,7.70704598
413623,168.26665593,27.38034988
60304,186.5102376,0.77779696
392250,220.94593207,21.70660571
392671,234.58792578,17.78057874
421364,149.17384778,20.4228336
382726,228.12012735,22.24538306
403745,143.58952293,23.61795692
453691,229.17669322,15.24404615
409002,166.66296986,29.93911251
381431,232.03246165,23.68325699
403151,152.07754791,25.6102615
184589,124.19356685,30.24001441
424979,134.38817456,14.08748996
350327,127.28576495,25.01099725
291011,212.67049281,8.73450675
150146,217.73184374,-1.7518705
400558,149.39946589,28.02944225
316129,237.68355506,9.01242719
62592,30.73584457,13.71835458
112225,151.93005987,2.02095022
197983,169.97197623,8.5719312
377379,205.90523139,31.3314345
253998,239.33007884,32.29232344
395515,207.48466637,23.1017652
191203,155.29565098,6.62119793
154577,228.80932452,5.18983947
435087,148.59324564,18.4503076
127554,221.01857416,3.48400195
449664,169.65090783,19.80730823
161866,313.07532798,0.52620545
222058,176.97370269,9.76541306
62312,28.30313136,13.61019981
433057,202.83806007,20.88139888
403459,183.68025487,29.72626691
466206,125.08921371,10.69885731
305852,243.82642048,28.03175066
153343,234.89265256,-0.98673428
465296,183.48981674,18.24466729
463236,186.23706105,17.99341352
436009,226.96825578,17.2739293
390710,213.7580653,25.62240419
137158,196.7396015,5.48304397
462708,196.42219855,16.44920489
220724,153.80960588,8.48559709
463055,191.75564419,17.39837861
444309,222.38619066,15.25530549
323317,243.84538529,22.37422401
453577,241.22586538,11.64680651
218740,127.34655205,30.39511679
315679,236.11394858,9.04023423
433972,171.63724852,21.58414253
377544,165.81581243,32.04840147
348437,134.30199138,27.32481798
425231,127.46117117,12.93940295
444619,195.2534975,19.12089716
343793,193.44037679,14.74995441
195343,184.24960221,6.89528123
425442,141.81778855,15.74613296
437074,203.08656189,21.99449439
313205,220.1712896,12.1205088
455446,236.34204073,11.55570082
307279,256.09106683,20.13656347
354389,134.11376016,24.49083966
290039,222.7150504,6.89645771
364772,226.10275459,27.70009457
439180,193.87331073,24.02865957
453873,244.90537151,11.31098543
447488,148.18945606,15.6815378
271569,211.36898519,12.47257985
58968,161.7889126,0.24792444
200632,134.74923618,6.91854406
104028,356.76579094,14.84176352
302802,255.49938938,25.19756606
400466,139.44209286,24.63073981
403361,177.02673936,29.3758489
230421,123.01649045,5.47506954
160355,347.56937694,-10.24352289
441174,171.28945739,25.35015746
257645,204.08741284,11.42194767
363919,217.35483409,29.59128732
217332,206.35194089,8.0529699
364500,235.73987241,23.21162142
294785,230.33735949,6.71848716
469304,140.30327243,11.51827712
427800,157.85528577,20.15610421
154913,220.78200884,6.261426
389834,241.24887972,16.45869014
390364,234.3071776,19.49988148
469871,123.19233407,8.20533397
196375,153.23474644,6.78910389
232936,147.50897696,11.20655931
147573,260.0570578,27.56755592
313030,202.90869198,13.99186722
122562,168.01131106,5.54291491
104154,324.50322569,11.81083008
219627,138.96762458,6.83477931
429545,216.79642577,19.75407313
236355,122.5509211,23.0779859
438437,175.40922397,23.54340243
221976,168.9501759,9.42986288
236936,132.22816289,30.21999849
439107,185.43960045,24.21461112
354756,138.38934335,26.86872079
220751,155.19117187,8.64389636
375251,203.95493736,29.93706652
88745,160.00163986,1.50030034
396076,213.16553123,22.58606221
371859,226.1734071,24.94760817
245020,139.85766421,32.05890591
135067,182.90977591,3.9347936
460601,203.56570598,16.67476223
292218,199.96901633,10.36359592
303624,237.7342041,28.26217462
93264,214.28947106,3.18460628
303204,236.73598054,28.21400077
232075,135.44806149,8.71123219
384304,210.64091282,28.29405201
379692,153.79666008,28.01160072
94147,237.70976033,3.10761268
401187,131.84778006,21.35132432
432298,132.24482357,13.3172645
415899,125.56730703,15.18496869
382147,218.79004393,24.71019789
324425,226.1785553,30.39632136
103843,336.71434583,13.26476603
232050,133.80862844,8.35357983
324696,223.45226753,31.73953592
458926,245.78587013,10.76551044
379228,244.22384668,31.31095621
446973,239.25225461,12.8306195
382157,224.80594768,22.81085107
450375,210.28091532,17.07569582
300959,249.25603096,29.41291179
86322,236.27632288,1.38565588
450611,193.62071192,18.98971021
343345,189.61113816,14.47861703
299757,250.25481401,27.39827669
437055,201.16539681,22.15898084
191430,127.01589888,4.58524561
110987,5.28373774,15.22161771
320949,246.44943244,25.25188667
255758,170.92296773,11.40481572
326119,324.03046655,0.14789344
417011,198.19317907,25.94847599
165062,11.93422518,0.72396451
309496,250.22100712,27.72729733
462486,189.3910306,16.34783057
255699,164.18736348,10.9154685
352386,210.1940648,2.79532503
150207,224.24620564,-1.52065871
403757,144.74333148,23.86976145
437045,200.59268095,22.31785802
426834,170.1646661,21.39296961
237918,132.86667169,30.69104558
111434,19.6807562,15.18686294
97302,0.47517962,-11.03151306
295212,214.95543803,8.70672935
427425,221.30591675,17.93589108
398619,346.51682494,-0.01542983
105994,18.66919646,-9.77115708
358138,123.80150037,20.11056123
226765,161.99549154,12.43674282
99161,34.74200204,-8.99103598
267002,193.83777408,11.46252906
87705,231.03054904,2.57124347
334299,25.38600273,0.46580852
403190,156.85053145,26.69384741
463046,190.94515273,17.43041685
53586,241.67393854,-0.32040924
147795,206.68757796,-3.4198339
451652,189.46423514,20.03132268
57450,197.76733886,-0.49873777
403754,144.27240481,23.79790819
154988,226.23950674,5.74178639
299196,242.22400913,5.3433926
61247,174.28737373,1.17268919
385792,219.19638807,25.25292017
433387,229.24019203,15.71860861
56994,157.53275071,-0.56820563
85567,234.47131566,1.16349646
256733,177.94182132,12.8710075
179485,124.07589144,30.92813004
390158,218.49605796,24.3201627
107982,46.24030346,-6.41286551
339567,117.06616306,17.60217278
388025,232.11925368,18.53472349
60334,190.15911795,0.7025027
426795,166.28992404,20.90328564
92615,174.55929063,3.43043594
343065,204.64841385,13.30229089
396015,206.22540317,23.77156544
90394,218.1780655,1.69023265
332947,351.84050395,-0.39126747
117453,140.28601628,2.33392972
333875,22.65906497,0.11490237
408502,181.0423882,30.77836806
92986,207.34449233,3.33000064
444807,210.54024404,17.57655333
313611,224.49365938,11.84099353
321918,222.9405959,30.29438035
364263,216.79807876,30.30230523
160128,345.74383697,-10.69283069
408688,122.08903604,15.94938762
469480,121.99216616,7.38252979
463498,191.4601691,18.40275113
148385,204.72592899,-1.82548453
129695,204.49372956,5.78392407
422956,148.16075882,20.3706994
98446,32.94897395,-9.95524137
236512,134.67174562,30.5137196
283482,216.67562984,11.30471873
416885,184.2370187,26.65468869
129037,240.22535411,3.14539752
283722,235.33925526,8.57803476
462758,182.59569432,17.21973944
368520,221.02663254,29.10171877
87222,190.99996277,3.30648949
467139,34.71835941,-8.7754342
405758,185.98798244,29.05079855
106411,13.59979743,-9.22466808
395900,239.1893756,15.04674785
413343,190.15537428,27.97966185
137270,206.63159199,5.20970982
321100,250.16859738,22.87345756
447761,140.54164764,14.37214287
283002,210.46451681,11.50786147
149061,202.13016229,-2.81169914
95406,315.67703193,-6.73452534
317009,243.41591504,8.84624987
80344,205.2432178,-0.18179621
119624,135.46505083,2.23933661
108179,37.06992068,-8.57517545
194625,175.49902699,6.45064429
400001,147.84370696,26.07270607
382199,231.83422726,20.63521081
198120,183.83929828,8.79976312
101384,59.78903276,-4.886834
56225,174.35284687,-0.96381707
325323,359.61657495,0.48912396
277696,197.04003796,8.29712821
354856,118.5459422,16.71297074
308066,236.48941361,29.68867021
113074,167.50247652,1.88988856
312595,203.29583901,13.16367518
121053,143.25648274,3.68030701
157271,339.97982606,14.23041966
418705,204.0621739,23.30606777
135870,169.95415625,4.60526953
62727,19.1433241,15.18046548
255229,247.40543402,28.26829371
211899,252.82279305,28.80229468
372917,199.00121985,30.73643786
305710,242.56405898,27.304798
112960,172.91063815,1.48758014
89467,135.59405503,1.28239844
388682,201.5364159,26.3563769
431517,161.15662523,19.57794853
386631,230.18845582,22.20984627
394477,219.36080119,24.14940035
467801,155.87803581,16.97622958
455409,233.00955851,12.33700109
62682,15.34900022,15.21086023
222742,172.67276455,10.87293216
413832,187.61025265,28.38088813
153178,219.18575977,-1.45083675
90444,223.69960483,1.55514256
407879,179.71887444,30.25002297
441689,219.48103045,21.95481332
194487,162.2969871,5.89474134
159595,21.48287262,-0.54413874
110938,28.15320363,13.78080298
385414,247.86509122,13.84817932
397737,336.2591265,12.65833172
160407,331.93519817,-8.82236912
374982,167.97586743,30.28433633
256019,169.81805034,11.69853237
194965,152.08178751,5.79140821
333586,354.978807,0.02865354
446771,218.20215275,17.64286781
129241,203.93715351,5.51910095
100676,353.9291305,-8.79122981
136119,192.34382384,4.61775136
473277,148.03271456,14.87412448
363126,127.48686454,20.56993922
313785,214.21695838,13.78382768
296877,217.80846682,5.26363112
416676,159.52072095,25.86988129
417905,201.29658584,27.23697837
199635,188.66634576,9.69199583
237851,134.4965875,30.9930159
384623,209.0469615,28.99225493
383562,200.84581733,29.45397613
454563,217.735474,14.34315332
312824,208.74561065,13.08156593
326542,336.08524185,-0.35017879
451222,201.0078064,18.97426377
355748,136.2003435,27.48251554
149309,224.65324446,-2.53250019
267177,205.36870436,10.80585829
390270,225.65758926,22.37448746
151770,260.52730006,28.66336529
254987,253.73217722,22.51042947
461328,162.45905732,15.38307321
152590,215.69548612,-2.56254307
86103,218.37181185,2.0169945
159012,7.82108883,15.04914344
316720,217.69689407,13.36178523
441286,179.96225093,25.82383581
292688,188.18610624,11.0835746
443485,193.48761717,20.88008735
52510,199.83596107,-0.76239718
201253,185.19584511,10.59181567
380336,162.39840392,30.76802982
91861,170.4848503,3.0205393
225917,155.92158806,10.62312675
450912,219.08462226,15.9631661
313849,219.6247705,12.88304757
447265,159.35170828,17.17782049
406187,151.43188336,25.23690553
127478,214.05117419,3.89488546
152817,234.30057184,-1.94172996
52180,169.60511488,-0.73210661
55441,179.87073491,0.93883928
218237,119.56115571,24.06126159
467803,156.54508868,17.07001187
376859,210.4798208,30.0082955
437647,141.71658093,17.71361152
309159,252.43303563,24.80394008
438480,178.86141939,23.71376793
233557,131.6150814,8.65563304
58260,181.03551993,-0.11323285
364807,228.04157081,27.05187507
324891,56.76945109,-0.77096087
384490,224.91804726,24.64403821
409911,137.53046864,18.69698459
392821,212.70666508,24.48313335
439657,183.68450469,24.61276744
402604,172.31319053,28.65423853
394796,224.84302015,18.7339616
396541,249.79005598,11.65762969
60247,180.08499106,0.79788087
51420,245.87549371,-0.43838498
344230,195.18759231,15.07215409
455329,225.28392475,13.90206206
349678,119.98448425,19.98489383
184335,119.01361471,25.51601286
311352,247.93115814,28.25624184
431376,149.12236381,17.29951366
283587,225.99915149,9.96062302
283264,233.8005858,8.32603149
306193,252.73673925,21.395539
340051,127.68620609,24.99018403
255566,175.63414663,11.21686486
63519,52.83082325,-6.78538366
120504,157.6989095,3.8558271
127583,223.773849,3.29865835
411616,179.88718341,26.71201751
315700,237.30544653,8.83507962
457823,232.98781996,12.00424248
444939,221.78144038,15.76970941
128077,218.00836454,4.13168135
315309,238.38647801,8.03467543
148815,206.54498127,-3.23622106
375031,175.34220828,31.05879391
191513,135.02553495,5.269705
217813,47.25491476,-0.73844859
315754,243.1443961,7.54277094
423847,153.32783249,21.52861729
469451,154.67065791,14.02115501
167523,47.4763186,0.77242459
65065,187.97546127,-2.09720986
164232,322.52309704,-0.9558494
313338,201.28027218,14.52179573
201801,173.42179093,10.78819564
287648,234.52711168,28.59395324
453391,246.12478078,9.57068101
68071,140.3547222,0.46227656
308853,245.57908735,29.924968
340067,129.39697527,25.86120948
426360,223.80952923,16.80892212
120689,174.37141604,4.40864272
323035,221.78672318,32.24816417
269044,227.33293579,9.19136598
315403,213.72846137,12.74411392
385714,214.12601356,26.45786105
451289,206.2950989,18.43440611
84320,184.58611402,1.56809702
385720,215.10114296,26.28455226
106152,12.18323533,-9.69329064
399475,124.52173483,17.92507207
107597,353.82328407,-9.17009512
100468,42.44938681,-7.36781532
295802,215.80366212,9.08336595
53173,200.09445044,-0.40211628
365585,228.24870674,27.72471001
397713,336.76202327,12.38916166
419580,201.47356465,24.86152071
233233,170.63572718,13.77169038
136144,194.88291698,4.53894325
56271,177.73194836,-0.91647584
160835,329.3097719,-7.6953284
198018,174.24152723,8.73329232
438852,166.68943187,23.15053084
64789,186.45664855,-2.59227318
308855,245.70100329,29.92001338
472698,133.81869984,11.53958829
454265,217.33337314,15.27658679
99296,51.12540037,-7.19896726
307445,242.13420337,31.77517604
59446,214.07266195,0.30295705
149287,222.46907975,-2.47981429
58495,216.79578007,-0.03089186
292963,222.71073953,9.05468261
434146,184.17685786,22.09867967
311672,251.08305826,26.13871561
105302,3.59361431,-10.92880674
414074,128.86888256,15.1891358
111075,14.45031148,15.05232294
64345,173.69976815,-2.98094432
450902,218.7540379,16.11394707
88296,173.02631493,1.30249079
365822,224.39064461,29.63727207
91592,147.4373376,2.57300607
221553,175.18624034,8.96964372
96143,342.84204612,-8.95643964
255494,171.08001784,11.05991066
333179,14.19159363,-0.37080886
332808,38.4337865,-0.66761292
468144,143.15379055,14.82647531
382852,244.46302926,15.83039382
235566,159.70255437,14.57824708
85442,226.83296653,1.32239356
325267,350.43616765,0.44198017
268355,169.76067567,11.89590143
403422,180.9394684,29.54637514
138003,258.74416213,29.56426293
411389,161.52435991,24.824974
387434,233.81443923,21.36921301
469488,122.51452388,7.52800039
200436,183.70615827,10.15686544
376238,205.74054923,30.52702843
297401,226.00656693,5.23029985
342305,169.81447851,15.73040537
456295,233.05337398,17.83473057
429759,147.08345053,18.76417967
323245,237.32655464,25.65439796
90244,204.67681591,1.95624899
307770,239.0269002,27.22909888
153737,214.93026042,5.30132136
455137,238.32580966,10.54366704
120780,180.15628338,4.53039963
294446,199.75550708,9.40377968
439846,206.95635995,23.04322588
450717,203.36663276,18.3699401
59574,227.28874953,0.30709995
232123,139.67537842,9.5364176
372195,211.09345056,30.01157559
313517,217.61798411,12.84542069
180388,119.0236204,28.37642566
103842,336.52565708,13.15841199
458151,221.68735335,14.70648964
421373,150.67779104,20.6572062
469813,153.54268429,14.28023755
378849,245.68257391,30.22158943
423026,145.39350995,20.00957024
466760,29.76879097,-10.1288572
190036,136.88932814,4.28326591
217865,53.05307894,-0.71199551
407874,179.63029356,30.20348869
297341,222.03198789,5.5643871
163004,35.53989034,-0.04897252
338890,135.7855834,27.44416334
384628,209.61519726,28.84107584
366766,224.52354609,27.13917479
437620,139.75343009,17.13948641
444059,200.84990574,18.36582659
101331,56.08868885,-5.41814019
104700,348.36199646,15.21010352
291700,209.82660263,9.44801269
282649,212.76585139,10.86431008
276899,175.95324599,7.93677012
375787,213.48146153,28.53569671
96260,317.01169211,-5.99058406
226263,149.59212824,10.44639879
358671,132.69296137,24.56191305
91835,168.12160951,2.83066372
228268,131.27566664,31.76168687
192306,162.45987942,7.95264799
117621,160.66163731,3.37736372
308379,236.72104124,29.9939034
235150,156.71723062,13.86754162
175636,122.18677602,31.03617134
163159,24.06913131,0.24245281
121072,144.6843129,3.777695
135092,185.32599676,3.85051692
402294,135.3839814,19.72444713
270969,219.02858148,11.11458366
386875,186.52982922,30.55630245
257732,195.50431924,12.43979591
266871,179.75785251,11.49386709
192111,147.4652761,6.872524
328849,319.1208018,-0.43565843
234360,133.34763043,9.46230034
456734,206.50974006,15.50522874
340306,126.98079636,25.16007664
394234,241.21962606,16.61770626
386559,224.56564038,24.1891567
467650,155.4982068,16.31419979
307270,254.97252288,21.27032829
80487,200.81413165,1.15180316
150190,222.97978222,-1.67532611
391239,233.22235667,21.93739178
381643,234.00373407,23.33861527
365581,228.17638367,27.79956034
426109,199.99640843,20.76452853
221691,165.16279837,8.78742401
321591,229.75573112,27.22925462
231268,124.20077233,6.51994612
195806,165.36920959,7.03954112
92551,168.66317355,3.32055764
194498,163.46421331,5.93416068
412366,195.94469423,26.78654738
153901,231.44166783,4.06438739
401481,140.52876019,25.26809325
470732,129.38834563,10.6263671
51987,208.61256846,-1.08701628
381667,236.62410073,22.07054878
457679,221.10796273,14.45786032
86491,186.83534662,2.72876541
382968,205.93157666,28.32673727
269754,201.99734229,12.33894307
277046,189.96280172,7.97488743
91800,165.70786005,2.9096517
232754,128.05969898,7.50079417
118528,163.14701088,4.4176206
444464,235.83380183,12.03892045
201537,149.8415825,9.13430928
398550,29.44868441,-0.49736406
342319,171.01976918,15.67801096
111318,9.98048257,15.68020662
128041,215.4243851,4.15877527
154528,225.83252676,5.396036
221602,179.25767717,8.99486286
183894,115.80924391,22.70305736
317233,230.44470615,11.74257948
418238,180.02659917,24.00583336
403499,119.48256881,13.54794659
54189,219.67157191,0.17368262
319083,242.99092571,23.28282792
102625,318.60071046,-6.05316207
339523,143.47485058,31.71831907
409670,135.57794073,17.43544774
67108,185.14712536,-2.07229557
339370,131.16141439,25.85708014
278045,187.02119494,6.96703614
126320,158.0595669,0.48608758
367909,148.7871756,29.19070761
472131,158.26320685,15.13891002
317548,248.71427607,22.69542098
395600,215.63260931,21.81954574
453695,229.62734324,14.99329386
231312,128.95374202,7.35906104
103873,340.60889537,13.61214925
389231,242.24208366,15.62897994
52427,192.88411636,-0.72265944
156472,357.33721602,14.13655174
283709,234.18414923,8.84386829
231766,149.21691191,10.89318853
465645,186.60291614,18.71477391
361263,206.83849105,32.44386604
91781,163.31453864,2.88047803
428345,209.07057197,20.54485403
285492,237.60843634,26.11759393
472895,152.69490183,15.2913389
373413,184.7407314,32.47058003
316043,231.02644312,10.33053202
269389,171.1992709,12.41323015
431143,124.97668368,10.55370504
137019,183.95472844,5.54191941
391740,232.88784437,23.10687964
471095,130.51310372,11.32261736
96588,344.53903148,-8.65608322
418845,191.35871485,24.78820628
276207,206.26983304,6.6875119
356010,138.46941416,28.83736432
