ID,Field,RA,DEC,X,Y,ELONGATION,ELLIPTICITY,THETA,A,B,FLUX_RADIUS_50,FLUX_RADIUS_90,u_auto,e_u_auto,SEX_FLAGS_u,J0378_auto,e_J0378_auto,SEX_FLAGS_J0378,J0395_auto,e_J0395_auto,SEX_FLAGS_J0395,J0410_auto,e_J0410_auto,SEX_FLAGS_J0410,J0430_auto,e_J0430_auto,SEX_FLAGS_J0430,g_auto,e_g_auto,SEX_FLAGS_g,J0515_auto,e_J0515_auto,SEX_FLAGS_J0515,r_auto,e_r_auto,SEX_FLAGS_r,J0660_auto,e_J0660_auto,SEX_FLAGS_J0660,i_auto,e_i_auto,SEX_FLAGS_i,J0861_auto,e_J0861_auto,SEX_FLAGS_J0861,z_auto,e_z_auto,SEX_FLAGS_z,zml,odds
iDR4_3_SPLUS-s30s35_0039493,SPLUS-s30s35,57.69624675901368,-38.1434392141333,9971.01953125,9934.521484375,2.419645309448242,0.5867162942886353,-33.14298629760742,0.00011858656216645613,4.8780548240756616e-05,0.7594143748283386,1.1312695741653442,26.606101989746094,10.148931503295898,0,99.0,99.0,0,23.992996215820312,2.3611996173858643,0,22.29957389831543,0.5224679708480835,0,23.494060516357422,1.4533498287200928,0,22.96719741821289,0.34629637002944946,0,24.67583465576172,3.3322930335998535,0,23.28015899658203,0.3874814510345459,0,23.06764030456543,0.35898882150650024,0,23.113983154296875,0.4318000376224518,0,23.904804229736328,1.7907224893569946,0,25.326852798461914,5.713563442230225,0,0.6779999732971191,0.15623793005943298
iDR4_3_SPLUS-s30s35_0039684,SPLUS-s30s35,57.67818318894175,-38.15582669548206,10063.2353515625,9852.546875,2.1216375827789307,0.5286659598350525,-9.15186882019043,0.00015538935258518904,7.303221354959533e-05,1.639585256576538,3.275888681411743,22.07590675354004,0.6423758864402771,0,99.0,99.0,0,22.137643814086914,1.7414733171463013,0,20.734046936035156,0.5023112893104553,0,99.0,99.0,0,22.04509735107422,0.6050219535827637,0,99.0,99.0,0,21.791086196899414,0.4049263000488281,0,21.95106315612793,0.5236081480979919,0,23.461753845214844,2.453934669494629,0,21.225379943847656,0.6362251043319702,0,21.411684036254883,0.652803361415863,0,0.7516666650772095,0.14990299940109253
iDR4_3_SPLUS-s30s35_0039793,SPLUS-s30s35,57.741752280607635,-38.16297616470571,9735.5771484375,9808.7587890625,1.6854169368743896,0.40667498111724854,-71.05425262451172,0.00011589433415792882,6.895857950439677e-05,2.000774621963501,4.555793285369873,21.895301818847656,0.5229662656784058,0,21.926258087158203,0.8866064548492432,0,99.0,99.0,0,21.56467628479004,1.0263006687164307,0,22.403152465820312,2.136937141418457,0,99.0,99.0,0,99.0,99.0,0,21.724184036254883,0.3646791875362396,0,21.839824676513672,0.45250362157821655,0,21.35487937927246,0.3391440510749817,0,21.714553833007812,0.9609886407852173,0,21.47538948059082,0.6642443537712097,0,0.7090833187103271,0.058972857892513275
iDR4_3_SPLUS-s30s35_0041228,SPLUS-s30s35,57.694232536162026,-38.15262101376846,9980.8173828125,9874.3154296875,1.0594573020935059,0.05612057447433472,-39.40361785888672,0.00019872908887919039,0.0001875828020274639,1.2209852933883667,2.7952964305877686,20.365917205810547,0.1556083709001541,0,20.184738159179688,0.21827827394008636,0,19.932668685913086,0.26794254779815674,0,19.861591339111328,0.25926023721694946,0,19.782304763793945,0.2328692227602005,0,19.470382690429688,0.06687264144420624,0,19.393388748168945,0.1281799077987671,0,19.305503845214844,0.04904992878437042,0,19.1944522857666,0.049739059060811996,0,19.225101470947266,0.0585724301636219,0,19.1301212310791,0.10789121687412262,0,19.138891220092773,0.0929306373000145,0,0.048250000923871994,0.19093328714370728
iDR4_3_SPLUS-s30s35_0041379,SPLUS-s30s35,57.71069915106551,-38.140147606043236,9896.810546875,9956.7607421875,1.0709798336029053,0.06627559661865234,-38.73042678833008,0.000677125935908407,0.0006322505068965256,4.333421230316162,13.155838012695312,19.23186683654785,0.2061574012041092,2,19.708877563476562,0.5301824808120728,2,19.19504737854004,0.5098537802696228,2,19.051288604736328,0.46377459168434143,2,19.35151481628418,0.5862118601799011,2,17.764310836791992,0.05170819163322449,2,17.351408004760742,0.07317359745502472,2,16.80508804321289,0.01838974468410015,2,16.709609985351562,0.018894707784056664,2,16.402694702148438,0.016547130420804024,2,16.209592819213867,0.02795017696917057,2,16.118478775024414,0.022021615877747536,2,0.10875000059604645,0.9250789880752563
iDR4_3_SPLUS-s30s35_0045107,SPLUS-s30s35,57.69224156926831,-38.126341580483704,9992.708984375,10046.2587890625,1.4919170141220093,0.32972145080566406,-50.8220100402832,0.00026648404309526086,0.0001787981454981491,2.7345337867736816,8.24341869354248,20.091115951538086,0.19823047518730164,0,19.857683181762695,0.26440539956092834,0,19.21265411376953,0.22707673907279968,0,18.9060001373291,0.17845308780670166,0,19.343700408935547,0.25460368394851685,0,20.543745040893555,0.28988292813301086,0,19.34972381591797,0.19943822920322418,0,19.921680450439453,0.13851888477802277,0,19.882896423339844,0.1491980254650116,0,20.298816680908203,0.25449803471565247,0,19.585262298583984,0.26671552658081055,0,19.135448455810547,0.15180057287216187,0,0.4299166798591614,0.17886552214622498
iDR4_3_SPLUS-s30s35_0045134,SPLUS-s30s35,57.69430527775369,-38.126316219440085,9982.0830078125,10046.525390625,1.8243217468261719,0.4518510699272156,83.87673950195312,0.0001973488979274407,0.00010802666656672955,2.0162265300750732,3.6358842849731445,21.482738494873047,0.30616194009780884,0,21.58698844909668,0.5543228387832642,0,20.79692268371582,0.4196864366531372,0,21.008378982543945,0.5286023616790771,0,20.678157806396484,0.3746451139450073,0,21.72563362121582,0.36922702193260193,0,21.089427947998047,0.4227328598499298,0,21.603593826293945,0.27886852622032166,0,21.512802124023438,0.28581753373146057,0,22.591320037841797,0.8960570096969604,0,21.199756622314453,0.5045583844184875,0,20.550418853759766,0.23919686675071716,0,0.7070000171661377,0.1826963722705841
iDR4_3_SPLUS-s30s35_0045262,SPLUS-s30s35,57.69337781213623,-38.13212177172485,9986.4970703125,10008.4736328125,1.0185269117355347,0.018189847469329834,-43.10542678833008,7.701072900090367e-05,7.561986421933398e-05,0.7497051954269409,1.0584148168563843,99.0,99.0,0,99.0,99.0,0,21.63530921936035,0.8771957755088806,0,99.0,99.0,0,99.0,99.0,0,22.81917953491211,0.9703333377838135,0,99.0,99.0,0,22.51518440246582,0.6175669431686401,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,26.296127319335938,45.82126235961914,0,0.5943333506584167,0.0682726800441742
iDR4_3_SPLUS-s30s35_0045302,SPLUS-s30s35,57.70138031937164,-38.12896519744782,9945.4833984375,10029.5234375,1.0316308736801147,0.03066110610961914,-44.7378044128418,7.748276402708143e-05,7.511763396905735e-05,0.9449881315231323,1.4973398447036743,23.426389694213867,1.6375991106033325,0,21.940893173217773,0.6903720498085022,0,99.0,99.0,0,22.333953857421875,1.5801085233688354,0,22.85230827331543,2.4405570030212402,0,25.907299041748047,15.220232963562012,0,99.0,99.0,0,22.53310203552246,0.5751574039459229,0,99.0,99.0,0,22.431047439575195,0.682671844959259,0,25.113723754882812,16.361331939697266,0,99.0,99.0,0,0.9154999852180481,0.2438872754573822
iDR4_3_SPLUS-s30s35_0045377,SPLUS-s30s35,57.70424043414811,-38.13482140322898,9930.3935546875,9991.322265625,1.2914162874221802,0.22565633058547974,-1.1853002309799194,0.0002094326919177547,0.00016216369112953544,1.6153240203857422,3.6674752235412598,99.0,99.0,0,21.88656234741211,1.4379949569702148,0,20.510662078857422,0.6287722587585449,0,24.18998146057129,19.323854446411133,0,22.468456268310547,3.786919593811035,0,22.42919921875,1.3756645917892456,0,99.0,99.0,0,20.532163619995117,0.2028810977935791,0,21.446876525878906,0.5247507691383362,0,20.3404483795166,0.22190172970294952,0,19.81687355041504,0.27801838517189026,0,20.078388214111328,0.3043358325958252,0,0.3460833430290222,0.21852754056453705
