galaxy_id,NYU_id,z_source_id,ra,dec,z,r,r_limit,completeness,M_r,stellar_mass,g-r
222429,624588,-1,154.56368954,7.038842519,0.012156,14.8472996,17.7677994,0.9437,-17.9609165,8.9840765,0.3427067
85013,244674,-1,43.208516046,-8.289735785,0.033775,16.9378014,17.6760998,0.9011,-18.0997467,9.1985235,0.4696846
171961,463217,-1,325.722530037,-0.897105265,0.050342,17.956501,17.7793999,0.8824,-18.0029335,8.9314899,0.2919426
349879,1008988,-1,248.849661464,26.474604427,0.045387,17.2033997,17.7922993,0.8276,-18.5074844,9.3534908,0.4879627
6638,36593,-1,24.504034947,0.48260005,0.056553,17.3743,17.6632996,0.9429,-18.8121758,9.4166212,0.4433537
82467,238808,-1,24.18682393,-10.692132709,0.040196,17.6107998,17.7854004,0.8621,-17.7991791,9.2860384,0.6731834
105136,292323,-1,169.715801185,1.494726497,0.049624,17.3614006,17.7996006,0.7793,-18.5395641,9.3495016,0.4629421
13338,63680,-1,217.434184566,0.081278315,0.054647,17.5774002,17.7131004,0.9386,-18.5306358,9.3771992,0.4832516
97636,273801,-1,22.617827127,-9.128621389,0.043085,17.2158012,17.8078995,0.8775,-18.3695965,9.261404,0.4035969
176798,488546,-1,4.753496135,0.661815179,0.018005,17.6323013,17.6602001,1.0,-16.0215302,8.2590542,0.3334608
75619,223559,-1,205.247407569,3.198710544,0.038234,17.2932014,17.7912998,0.8282,-17.97225,9.3230696,0.577858
210478,596392,-1,125.616091212,31.713442983,0.059842,17.7933998,17.7861004,0.8857,-18.5210552,9.2953434,0.3627338
114503,314648,-1,130.349489585,3.44550814,0.026729,16.763401,17.7861004,0.8477,-17.7810135,8.958271,0.2955265
168531,447626,-1,337.446115534,-8.267020067,0.035672,17.316,17.7870998,0.8692,-17.8363438,9.3141508,0.6910839
275007,757307,-1,122.541264292,25.084959927,0.028262,17.2117004,17.7886009,0.8873,-17.395813,9.247694,0.8515701
34363,119031,-1,181.256578365,-2.102247974,0.069866,17.3275013,17.6499004,0.8558,-19.3382053,9.462348,0.2722416
223068,626333,-1,151.544965961,7.225884181,0.022334,17.0083008,17.7670994,1.0,-17.1342754,8.8271227,0.4852791
179376,502291,-1,36.617409386,-0.929834986,0.041207,17.8125,17.6795006,0.9787,-17.6813202,8.9496632,0.3204079
342250,985917,-1,248.35263657,21.839955567,0.061364,17.4755001,17.7812996,0.8867,-18.8933392,9.482604,0.4391727
140003,375223,-1,169.762612398,4.444244341,0.020428,17.5509014,17.7908993,0.951,-16.3522949,8.4999962,0.4035797
276168,760470,-1,133.484923108,32.29956728,0.031964,17.7467003,17.7994003,0.8644,-17.1802731,8.79673,0.3995266
182256,516977,-1,42.820268513,0.272434472,0.029188,17.2345009,17.6821003,0.9767,-17.4647675,8.9169464,0.4374599
112872,310441,-1,151.02236018,3.494429047,0.021358,17.7084007,17.7763004,0.9528,-16.3626041,8.3486986,0.3651686
170527,456005,-1,311.408505519,0.975888769,0.027265,16.7468014,17.7870998,0.9338,-17.8563213,8.8828535,0.2664509
351586,1014141,-1,192.84714399,14.081384709,0.021902,15.3577995,17.7964993,0.8922,-18.6952991,9.3755646,0.3781967
91472,260251,-1,347.792642693,13.811038635,0.040324,17.7644005,17.7695999,0.8898,-17.6666107,9.1102152,0.5328369
73769,219701,-1,168.545554316,2.833691932,0.053597,17.6541004,17.7889996,0.8571,-18.3998146,9.400382,0.5521107
28721,103357,-1,19.5048697,14.101946323,0.042744,17.4050999,17.6611004,0.9082,-18.1765823,9.1366205,0.3902531
171166,459401,-1,311.711932032,-0.097475172,0.027038,16.3756008,17.7842999,0.9338,-18.2169704,9.1092281,0.3295574
263434,730009,-1,184.901817513,8.964589555,0.065767,17.774601,17.8026009,0.9545,-18.7492676,9.3828011,0.3578224
278644,766630,-1,146.481539759,10.179572895,0.041246,17.3564014,17.7998009,0.9452,-18.1441956,9.1393185,0.3964233
256637,706663,-1,358.036752153,-1.247360017,0.045809,17.8389015,17.6537991,1.0,-17.8275204,9.4262724,0.7694397
310811,847430,-1,201.921772867,11.340855357,0.022578,17.2147999,17.8034992,0.8657,-16.9258404,8.8352585,0.5384827
66990,205002,-1,206.92516209,2.988518877,0.077054,17.6107006,17.7863998,0.9562,-19.2646656,9.4598064,0.2819633
284587,788524,-1,121.53857448,22.111957126,0.018628,17.6683006,17.7929993,0.885,-16.0732689,8.3229504,0.3763237
75633,223579,-1,205.678163002,3.302015723,0.018308,17.3269997,17.7912998,0.9636,-16.3419781,8.6128311,0.5940905
118507,324549,-1,147.746281024,4.27334579,0.016892,16.3052006,17.8013,0.8214,-17.1517048,8.9856739,0.5019932
222287,624316,-1,146.165302768,6.450612339,0.046642,17.2967014,17.7686005,0.9762,-18.4646206,9.3243074,0.480587
160036,423477,-1,225.732538138,-2.53061612,0.039752,16.5704002,17.7770004,0.8629,-18.8644695,9.2934275,0.2219982
156168,412732,-1,201.661137909,-3.262927404,0.01559,15.1735001,17.7693996,0.8523,-18.1488018,9.199028,0.4256477
344277,991343,-1,239.308961436,32.093373229,0.054561,17.7333012,17.7810001,0.855,-18.3559475,9.4179859,0.5825138
339508,971962,-1,238.938654661,5.253261229,0.026411,17.1542015,17.7961998,0.877,-17.36273,8.7513885,0.3103924
34859,120212,-1,182.068693809,-1.782536557,0.02125,16.1030006,17.6525002,0.8333,-17.8396606,9.2184143,0.5541248
308243,841552,-1,172.27051185,11.004524055,0.080853,17.6166,17.8055992,0.9241,-19.3640404,9.4407473,0.2283573
114462,314212,-1,166.459816683,4.781380051,0.071516,17.7590008,17.7807007,0.8905,-18.9535179,9.3936062,0.2774391
327980,888769,-1,209.705120939,12.215018924,0.063171,17.6945,17.7744999,0.8669,-18.7503834,9.3002024,0.2821331
361099,1093448,-1,133.680892373,8.947930885,0.029628,17.2399006,17.7926998,0.8737,-17.5443249,8.711565,0.205843
471,2233,-1,44.320179653,0.001606344,0.028468,17.2062016,17.6721992,0.988,-17.4280891,8.9752541,0.4496555
324498,877678,-1,159.228068671,10.668808537,0.02735,17.7989006,17.7889004,0.9103,-16.8438854,8.3157349,0.0412865
77947,229169,-1,232.75179729,3.789483446,0.039786,17.4414005,17.7828999,0.7835,-17.9507542,9.2727938,0.6287117
94054,266212,-1,327.416479214,13.141951815,0.020667,17.3481007,17.7826004,0.8622,-16.5433445,8.590127,0.4241791
97597,273694,-1,26.814351815,-9.434993255,0.036091,17.7733002,17.8307991,0.8698,-17.4428329,8.8456602,0.3921566
274141,754833,-1,129.546543283,30.796981231,0.05299,17.6256008,17.7957993,0.9412,-18.3952484,9.4775085,0.6560574
106180,294318,-1,171.742021438,2.333019146,0.021128,17.3662014,17.8225002,0.8301,-16.6259975,8.344408,0.188673
118216,323500,-1,180.863198588,4.86689857,0.020401,17.6585999,17.7980995,0.9559,-16.2679005,8.4248276,0.406168
28996,104063,-1,11.868636515,14.750606707,0.039473,17.446701,17.6527996,0.8701,-17.9321632,9.179863,0.5029774
342241,985837,-1,242.668606243,25.705507472,0.032626,16.9609013,17.7817001,0.8512,-17.9950447,9.1311913,0.4426022
219513,617538,-1,146.910783268,4.821664517,0.01106,15.7325001,17.7700996,0.9735,-16.8926105,8.5543528,0.3201466
157666,416276,-1,233.147328671,-1.802956695,0.058055,17.3829002,17.7805996,0.8297,-18.8661423,9.4172373,0.4138832
280707,773675,-1,137.982042588,10.055875791,0.030528,16.9136009,17.7905006,0.8591,-17.9426479,8.9370518,0.2762203
277371,763421,-1,146.920851024,8.980256104,0.049236,17.3985004,17.8006001,0.7991,-18.4924927,9.2763462,0.4178772
80875,235358,-1,319.981566084,-6.439275678,0.044591,16.6438999,17.8607006,0.8205,-19.0287342,9.4755764,0.3790264
180302,507174,-1,35.397243734,-0.523412926,0.057585,17.8478012,17.6625004,0.9756,-18.3636837,9.3850155,0.586483
15522,69338,-1,181.378724379,0.865148369,0.049026,17.6814003,17.7120991,0.8872,-18.1681995,9.4240694,0.6394901
91807,261079,-1,320.298094544,10.676389042,0.045853,17.2748013,17.7908993,0.7807,-18.4366817,9.3854828,0.5134563
161881,428063,-1,220.544297576,4.96212093,0.057466,17.765501,17.7763004,0.8621,-18.4593887,9.2887726,0.4647369
31551,110607,-1,59.689960191,-5.886674599,0.037315,17.0223999,17.6926994,0.8661,-18.260149,9.2106419,0.4292717
32271,112823,-1,46.141828434,-6.353036575,0.029743,15.8115997,17.7166004,0.8475,-18.9507103,9.4514914,0.3597927
94046,266164,-1,325.867084508,12.823739469,0.020457,15.2402992,17.7826004,0.8731,-18.6702843,9.4102612,0.4622936
308393,841810,-1,177.642564456,11.171554011,0.024521,16.4220009,17.8057003,0.8282,-17.9368515,8.8614244,0.2094002
234881,654010,-1,187.60982424,10.516604191,0.025388,16.1592999,17.7929993,0.7642,-18.2143936,9.2846012,0.4917622
104,312,-1,46.534889778,-0.836502789,0.027819,17.6463013,17.6723003,0.9658,-16.9499512,9.0275908,0.7598839
170359,454930,-1,320.970316509,0.621810397,0.062695,17.5160999,17.7793999,0.8652,-18.8992691,9.4503584,0.3794346
71424,214185,-1,214.029576197,1.964129475,0.025142,17.1799011,17.7840996,0.8421,-17.196476,8.5236073,0.0555573
221484,622396,-1,146.696255011,6.011717172,0.034651,17.0713005,17.7768002,0.9324,-18.0272484,9.1598043,0.4586544
85782,246549,-1,21.508438161,-9.531792171,0.041835,17.6085014,17.7982006,0.8317,-17.9141979,9.1284409,0.49547
115277,316418,-1,163.060973102,5.48579635,0.05618,17.4744015,17.7672997,0.8326,-18.6915932,9.4432001,0.4636936
173688,470710,-1,358.094460549,-0.628761049,0.022631,16.1987,17.6555004,0.9899,-17.9393997,9.3423262,0.6693058
30983,109056,-1,41.915386794,-8.566021409,0.042843,17.146101,17.6849995,0.8211,-18.4197521,9.3301325,0.4602947
211046,598070,-1,123.566520724,28.631093664,0.039995,17.6629009,17.7749004,0.9714,-17.7316132,9.2996635,0.7761974
180954,511321,-1,19.885327264,-0.073383849,0.046186,17.5306015,17.6478996,0.9833,-18.2015171,9.2929993,0.5436974
157209,415482,-1,203.967590359,-2.539403592,0.068904,17.6837997,17.7817993,0.957,-18.9427509,9.4300442,0.3832397
230342,643325,-1,151.519724371,7.466329039,0.02214,17.7005997,17.7915001,0.8929,-16.446209,8.3831358,0.2810993
38899,132194,-1,136.4077657,0.00326455,0.018654,16.5949001,17.7919006,0.9115,-17.1305065,8.8786364,0.5262375
271189,747157,-1,138.483628837,8.703626309,0.028298,16.8126011,17.7835999,0.8601,-17.8249054,9.1169043,0.4826832
169498,450647,-1,322.813709546,-0.680835243,0.050929,17.4493008,17.7761002,0.9668,-18.5226097,9.2167387,0.3158913
141889,378782,-1,189.813022928,5.46470512,0.046561,17.1772003,17.7984009,0.8657,-18.5730629,9.3938713,0.4630547
257020,708958,-1,330.739516101,-1.154148951,0.056442,17.6564999,17.6819992,0.989,-18.5157452,9.4485092,0.5970078
79702,232861,-1,331.570834096,-8.552087726,0.016979,15.1033993,17.8414993,0.9163,-18.3956261,9.349349,0.4712315
262658,728461,-1,148.047286186,8.736314117,0.01096,16.384901,17.7866001,0.9512,-16.191227,8.3584185,0.3227034
96548,271553,-1,10.364185673,-9.266233037,0.048126,17.8705997,17.7945995,0.7946,-17.9689388,9.0656948,0.400713
182608,520497,-1,17.081314925,0.720224517,0.050124,17.1963997,17.6769009,0.9941,-18.7239933,9.4255733,0.4328537
179004,501467,-1,21.707065729,-0.975308159,0.016197,17.3784008,17.6875992,0.9322,-15.9472103,8.3389502,0.4444027
105886,293826,-1,156.96054658,2.119094486,0.022379,15.5152998,17.8225002,0.8364,-18.6155567,9.3874636,0.4687996
323812,875955,-1,178.228838664,11.535359116,0.042996,17.2187004,17.8010998,0.8548,-18.3606892,9.3313417,0.4566593
106854,295802,-1,156.820991521,3.026774744,0.033198,17.0629005,17.7840996,0.9286,-17.9014721,9.323761,0.7004433
18600,77838,-1,190.405490951,-0.430147604,0.064024,17.4820004,17.6826,0.8527,-18.9948311,9.3051815,0.2746887
8199,45514,-1,42.683113596,0.946414758,0.044128,17.1620998,17.6432991,0.9839,-18.4513168,9.4900303,0.6299343
112827,310363,-1,149.233848952,3.382804238,0.021132,16.8241997,17.7765999,0.932,-17.2269287,8.7557583,0.386076
235126,654974,-1,151.288732835,9.280838427,0.023688,17.5841007,17.7798996,1.0,-16.6718178,8.5443192,0.3668499
22431,87145,-1,215.058085822,0.261061188,0.052879,17.3663006,17.7008991,0.8271,-18.6840763,9.3095293,0.3780098
256749,707392,-1,2.13984494,-0.725906621,0.044377,17.8127003,17.6644001,0.9795,-17.8031445,9.3268385,0.7145386
